+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | GALUSDT    |
| Passivbot mode              | clock      |
| No. days                    | 270.0      |
| Starting balance            | 1000.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.828%     |
| Final balance               | 1753.23    |
| Final equity                | 1753.22    |
| Net PNL + fees              | 753.234    |
| Total gain                  | 76.62%     |
| Average daily gain          | 0.207%     |
| Net PNL + fees              | 753.234    |
| Loss to profit ratio        | 0.1222     |
| Price action distance mean  | 0.00733062 |
| Price action distance std   | 0.010781   |
| Price action distance max   | 0.559728   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9103     |
| Equity/balance ratio std    | 0.001809   |
| No. fills                   | 6727       |
| No. entries                 | 4344       |
| No. closes                  | 2383       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 4344       |
| No. unstuck/EMA closes      | 2069       |
| No. normal closes           | 314        |
| Average n fills per day     | 24.8       |
| Mean hours stuck            | 0.968312   |
| Max hours stuck             | 5.85       |
| PNL sum                     | 766.2      |
| Profit sum                  | 872.9      |
| Loss sum                    | -106.6     |
| Fee sum                     | -12.99     |
| Volume quote                | 144876.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.959%     |
| Final balance               | 1297.31    |
| Final equity                | 1297.11    |
| Net PNL + fees              | 297.307    |
| Total gain                  | 30.09%     |
| Average daily gain          | 0.0959%    |
| Net PNL + fees              | 297.307    |
| Loss to profit ratio        | 0.1872     |
| Price action distance mean  | 0.0117301  |
| Price action distance std   | 0.0167282  |
| Price action distance max   | 0.180445   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.978      |
| Equity/balance ratio std    | 0.001906   |
| No. fills                   | 7852       |
| No. entries                 | 3365       |
| No. closes                  | 4487       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 3365       |
| No. unstuck/EMA closes      | 4280       |
| No. normal closes           | 207        |
| Average n fills per day     | 28.9       |
| Mean hours stuck            | 0.829676   |
| Max hours stuck             | 10.1333    |
| PNL sum                     | 300.9      |
| Profit sum                  | 370.2      |
| Loss sum                    | -69.29     |
| Fee sum                     | -3.626     |
| Volume quote                | 161373.0   |
+-----------------------------+------------+
