+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | SOLUSDT   |
| No. days                    | 687.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.398%    |
| Final balance               | 1972.73   |
| Final equity                | 1972.09   |
| Net PNL + fees              | 472.732   |
| Total gain                  | 33.21%    |
| Average daily gain          | 0.0399%   |
| DG mean std ratio           | 0.2752    |
| Price action distance mean  | 0.0172239 |
| Price action distance std   | 0.0164877 |
| Price action distance max   | 0.339235  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9749    |
| Equity/balance ratio std    | 0.001029  |
| No. fills                   | 27477     |
| No. entries                 | 14502     |
| No. closes                  | 12975     |
| No. initial entries         | 12091     |
| No. reentries               | 2114      |
| No. unstuck entries         | 297       |
| No. unstuck closes          | 105       |
| No. normal closes           | 12870     |
| Average n fills per day     | 40.0      |
| Mean hours stuck            | 0.61565   |
| Max hours stuck             | 153.75    |
| PNL sum                     | 498.2     |
| Profit sum                  | 600.7     |
| Loss sum                    | -102.5    |
| Fee sum                     | -25.42    |
| Biggest pos size            | 118.5     |
| Biggest pos cost            | 202.4     |
| Volume quote                | 254195.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.14%     |
| Final balance               | 1652.08   |
| Final equity                | 1650.93   |
| Net PNL + fees              | 152.078   |
| Total gain                  | 10.53%    |
| Average daily gain          | 0.0256%   |
| DG mean std ratio           | 0.01677   |
| Price action distance mean  | 0.315786  |
| Price action distance std   | 0.303296  |
| Price action distance max   | 0.83072   |
| Closest bankruptcy          | 99.67%    |
| Lowest equity/balance ratio | 0.5454    |
| Equity/balance ratio std    | 0.1161    |
| No. fills                   | 14226     |
| No. entries                 | 10231     |
| No. closes                  | 3995      |
| No. initial entries         | 3081      |
| No. reentries               | 7150      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 1         |
| No. normal closes           | 3994      |
| Average n fills per day     | 20.7      |
| Mean hours stuck            | 1.36034   |
| Max hours stuck             | 6457.05   |
| PNL sum                     | 158.0     |
| Profit sum                  | 158.0     |
| Loss sum                    | -0.04678  |
| Fee sum                     | -5.876    |
| Biggest pos size            | 79.7      |
| Biggest pos cost            | 156.5     |
| Volume quote                | 58760.3   |
+-----------------------------+-----------+
