+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ADAUSDT   |
| No. days                    | 912.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.165%    |
| Final balance               | 6776.93   |
| Final equity                | 6771.23   |
| Net PNL + fees              | 5276.93   |
| Total gain                  | 363.6%    |
| Average daily gain          | 0.172%    |
| DG mean std ratio           | 0.1478    |
| Price action distance mean  | 0.0146027 |
| Price action distance std   | 0.015467  |
| Price action distance max   | 0.221825  |
| Closest bankruptcy          | 99.95%    |
| Lowest equity/balance ratio | 0.8416    |
| Equity/balance ratio std    | 0.005939  |
| No. fills                   | 29055     |
| No. entries                 | 17199     |
| No. closes                  | 11856     |
| No. initial entries         | 11731     |
| No. reentries               | 5468      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 5         |
| No. normal closes           | 11851     |
| Average n fills per day     | 31.8      |
| Mean hours stuck            | 0.758526  |
| Max hours stuck             | 174.4     |
| PNL sum                     | 5453.0    |
| Profit sum                  | 5454.0    |
| Loss sum                    | -0.8089   |
| Fee sum                     | -176.5    |
| Biggest pos size            | 59171.0   |
| Biggest pos cost            | 6125.0    |
| Volume quote                | 1765420.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0669%   |
| Final balance               | 1594.42   |
| Final equity                | 1594.13   |
| Net PNL + fees              | 94.4172   |
| Total gain                  | 6.554%    |
| Average daily gain          | 0.00669%  |
| DG mean std ratio           | 0.09606   |
| Price action distance mean  | 0.0232096 |
| Price action distance std   | 0.0202175 |
| Price action distance max   | 0.252177  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9856    |
| Equity/balance ratio std    | 0.0008963 |
| No. fills                   | 16986     |
| No. entries                 | 9204      |
| No. closes                  | 7782      |
| No. initial entries         | 7645      |
| No. reentries               | 1559      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 34        |
| No. normal closes           | 7748      |
| Average n fills per day     | 18.6      |
| Mean hours stuck            | 1.29663   |
| Max hours stuck             | 328.117   |
| PNL sum                     | 98.31     |
| Profit sum                  | 99.46     |
| Loss sum                    | -1.155    |
| Fee sum                     | -3.892    |
| Biggest pos size            | 3388.0    |
| Biggest pos cost            | 158.5     |
| Volume quote                | 38919.3   |
+-----------------------------+-----------+
