+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | DOTUSDT   |
| No. days                    | 699.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.214%    |
| Final balance               | 6686.32   |
| Final equity                | 6676.77   |
| Net PNL + fees              | 5186.32   |
| Total gain                  | 349.5%    |
| Average daily gain          | 0.221%    |
| DG mean std ratio           | 0.1786    |
| Price action distance mean  | 0.0200178 |
| Price action distance std   | 0.0205092 |
| Price action distance max   | 0.737756  |
| Closest bankruptcy          | 99.92%    |
| Lowest equity/balance ratio | 0.5755    |
| Equity/balance ratio std    | 0.01169   |
| No. fills                   | 4425      |
| No. entries                 | 2435      |
| No. closes                  | 1990      |
| No. initial entries         | 1542      |
| No. reentries               | 893       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1990      |
| Average n fills per day     | 6.32      |
| Mean hours stuck            | 3.96622   |
| Max hours stuck             | 153.983   |
| PNL sum                     | 5242.0    |
| Profit sum                  | 5242.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -55.56    |
| Biggest pos size            | 620.1     |
| Biggest pos cost            | 5770.0    |
| Volume quote                | 555565.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.163%    |
| Final balance               | 1681.46   |
| Final equity                | 1622.22   |
| Net PNL + fees              | 181.465   |
| Total gain                  | 12.36%    |
| Average daily gain          | 0.218%    |
| DG mean std ratio           | 0.03305   |
| Price action distance mean  | 0.632679  |
| Price action distance std   | 0.269278  |
| Price action distance max   | 0.904107  |
| Closest bankruptcy          | 12.69%    |
| Lowest equity/balance ratio | 0.1231    |
| Equity/balance ratio std    | 0.2194    |
| No. fills                   | 3846      |
| No. entries                 | 2534      |
| No. closes                  | 1312      |
| No. initial entries         | 138       |
| No. reentries               | 2396      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1312      |
| Average n fills per day     | 5.5       |
| Mean hours stuck            | 6.65859   |
| Max hours stuck             | 13721.3   |
| PNL sum                     | 185.3     |
| Profit sum                  | 185.3     |
| Loss sum                    | 0.0       |
| Fee sum                     | -3.879    |
| Biggest pos size            | 39.1      |
| Biggest pos cost            | 165.5     |
| Volume quote                | 38789.1   |
+-----------------------------+-----------+
