+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | DOTUSDT   |
| No. days                    | 710.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.329%    |
| Final balance               | 15442.1   |
| Final equity                | 15438.9   |
| Net PNL + fees              | 13942.1   |
| Total gain                  | 982.2%    |
| Average daily gain          | 0.333%    |
| DG mean std ratio           | 0.2772    |
| Price action distance mean  | 0.0107962 |
| Price action distance std   | 0.0140493 |
| Price action distance max   | 0.839371  |
| Closest bankruptcy          | 99.77%    |
| Lowest equity/balance ratio | 0.5436    |
| Equity/balance ratio std    | 0.009898  |
| No. fills                   | 61965     |
| No. entries                 | 38215     |
| No. closes                  | 23750     |
| No. initial entries         | 23386     |
| No. reentries               | 14829     |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 8         |
| No. normal closes           | 23742     |
| Average n fills per day     | 87.2      |
| Mean hours stuck            | 0.277719  |
| Max hours stuck             | 82.3333   |
| PNL sum                     | 14730.0   |
| Profit sum                  | 14870.0   |
| Loss sum                    | -138.4    |
| Fee sum                     | -790.7    |
| Biggest pos size            | 2305.9    |
| Biggest pos cost            | 14860.0   |
| Volume quote                | 7906980.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.245%    |
| Final balance               | 1785.04   |
| Final equity                | 1785.03   |
| Net PNL + fees              | 285.038   |
| Total gain                  | 19.64%    |
| Average daily gain          | 0.0244%   |
| DG mean std ratio           | 0.1222    |
| Price action distance mean  | 0.0165594 |
| Price action distance std   | 0.0141638 |
| Price action distance max   | 0.255273  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9799    |
| Equity/balance ratio std    | 0.001238  |
| No. fills                   | 24054     |
| No. entries                 | 13282     |
| No. closes                  | 10772     |
| No. initial entries         | 10750     |
| No. reentries               | 2532      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 10772     |
| Average n fills per day     | 33.8      |
| Mean hours stuck            | 0.710648  |
| Max hours stuck             | 84.1167   |
| PNL sum                     | 294.6     |
| Profit sum                  | 294.6     |
| Loss sum                    | 0.0       |
| Fee sum                     | -9.608    |
| Biggest pos size            | 33.6      |
| Biggest pos cost            | 185.2     |
| Volume quote                | 96075.6   |
+-----------------------------+-----------+
