+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | SOLUSDT   |
| No. days                    | 654.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.406%    |
| Final balance               | 21308.4   |
| Final equity                | 21266.9   |
| Net PNL + fees              | 19808.4   |
| Total gain                  | 1347.0%   |
| Average daily gain          | 0.421%    |
| DG mean std ratio           | 0.2379    |
| Price action distance mean  | 0.0161424 |
| Price action distance std   | 0.0163274 |
| Price action distance max   | 0.428479  |
| Closest bankruptcy          | 99.4%     |
| Lowest equity/balance ratio | 0.6995    |
| Equity/balance ratio std    | 0.01073   |
| No. fills                   | 16328     |
| No. entries                 | 10247     |
| No. closes                  | 6081      |
| No. initial entries         | 5172      |
| No. reentries               | 5075      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 6081      |
| Average n fills per day     | 24.9      |
| Mean hours stuck            | 1.00166   |
| Max hours stuck             | 94.2667   |
| PNL sum                     | 20210.0   |
| Profit sum                  | 20210.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -398.9    |
| Biggest pos size            | 1859.0    |
| Biggest pos cost            | 21300.0   |
| Volume quote                | 3988690.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.178%    |
| Final balance               | 1685.56   |
| Final equity                | 1685.56   |
| Net PNL + fees              | 185.561   |
| Total gain                  | 12.44%    |
| Average daily gain          | 0.0321%   |
| DG mean std ratio           | 0.019     |
| Price action distance mean  | 0.339356  |
| Price action distance std   | 0.306644  |
| Price action distance max   | 0.830609  |
| Closest bankruptcy          | 89.27%    |
| Lowest equity/balance ratio | 0.518     |
| Equity/balance ratio std    | 0.1251    |
| No. fills                   | 1279      |
| No. entries                 | 740       |
| No. closes                  | 539       |
| No. initial entries         | 149       |
| No. reentries               | 591       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 539       |
| Average n fills per day     | 1.95      |
| Mean hours stuck            | 15.1963   |
| Max hours stuck             | 6461.1    |
| PNL sum                     | 186.6     |
| Profit sum                  | 186.6     |
| Loss sum                    | 0.0       |
| Fee sum                     | -1.027    |
| Biggest pos size            | 80.8      |
| Biggest pos cost            | 169.0     |
| Volume quote                | 10273.6   |
+-----------------------------+-----------+
