+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | SANDUSDT  |
| No. days                    | 554.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.297%    |
| Final balance               | 1768.7    |
| Final equity                | 1768.64   |
| Net PNL + fees              | 268.703   |
| Total gain                  | 18.74%    |
| Average daily gain          | 0.0299%   |
| DG mean std ratio           | 0.1574    |
| Price action distance mean  | 0.0140234 |
| Price action distance std   | 0.0197005 |
| Price action distance max   | 0.977318  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9507    |
| Equity/balance ratio std    | 0.001515  |
| No. fills                   | 32496     |
| No. entries                 | 17774     |
| No. closes                  | 14722     |
| No. initial entries         | 13526     |
| No. reentries               | 4172      |
| No. unstuck entries         | 76        |
| No. unstuck closes          | 243       |
| No. normal closes           | 14479     |
| Average n fills per day     | 58.6      |
| Mean hours stuck            | 0.421403  |
| Max hours stuck             | 47.2833   |
| PNL sum                     | 281.2     |
| Profit sum                  | 310.3     |
| Loss sum                    | -29.18    |
| Fee sum                     | -12.45    |
| Biggest pos size            | 1806.0    |
| Biggest pos cost            | 176.0     |
| Volume quote                | 124538.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.149%    |
| Final balance               | 1629.51   |
| Final equity                | 1629.51   |
| Net PNL + fees              | 129.512   |
| Total gain                  | 9.063%    |
| Average daily gain          | 0.015%    |
| DG mean std ratio           | 0.1061    |
| Price action distance mean  | 0.0222158 |
| Price action distance std   | 0.0199214 |
| Price action distance max   | 0.252211  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9662    |
| Equity/balance ratio std    | 0.00138   |
| No. fills                   | 23131     |
| No. entries                 | 12520     |
| No. closes                  | 10611     |
| No. initial entries         | 10443     |
| No. reentries               | 2076      |
| No. unstuck entries         | 1         |
| No. unstuck closes          | 1         |
| No. normal closes           | 10610     |
| Average n fills per day     | 41.7      |
| Mean hours stuck            | 0.579732  |
| Max hours stuck             | 84.0      |
| PNL sum                     | 135.9     |
| Profit sum                  | 135.9     |
| Loss sum                    | 0.0       |
| Fee sum                     | -6.429    |
| Biggest pos size            | 692.0     |
| Biggest pos cost            | 162.8     |
| Volume quote                | 64290.7   |
+-----------------------------+-----------+
