+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | AVAXUSDT  |
| No. days                    | 678.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.319%    |
| Final balance               | 13047.0   |
| Final equity                | 13045.4   |
| Net PNL + fees              | 11547.0   |
| Total gain                  | 802.2%    |
| Average daily gain          | 0.324%    |
| DG mean std ratio           | 0.332     |
| Price action distance mean  | 0.0110421 |
| Price action distance std   | 0.0150177 |
| Price action distance max   | 0.336845  |
| Closest bankruptcy          | 99.87%    |
| Lowest equity/balance ratio | 0.748     |
| Equity/balance ratio std    | 0.007158  |
| No. fills                   | 29038     |
| No. entries                 | 14726     |
| No. closes                  | 14312     |
| No. initial entries         | 11761     |
| No. reentries               | 2965      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 14312     |
| Average n fills per day     | 42.8      |
| Mean hours stuck            | 0.611562  |
| Max hours stuck             | 50.5333   |
| PNL sum                     | 12030.0   |
| Profit sum                  | 12030.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -486.2    |
| Biggest pos size            | 741.7     |
| Biggest pos cost            | 11900.0   |
| Volume quote                | 4861890.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.198%    |
| Final balance               | 1716.28   |
| Final equity                | 1716.27   |
| Net PNL + fees              | 216.275   |
| Total gain                  | 15.02%    |
| Average daily gain          | 0.0199%   |
| DG mean std ratio           | 0.1369    |
| Price action distance mean  | 0.0234868 |
| Price action distance std   | 0.021983  |
| Price action distance max   | 0.207566  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9741    |
| Equity/balance ratio std    | 0.00183   |
| No. fills                   | 19403     |
| No. entries                 | 10485     |
| No. closes                  | 8918      |
| No. initial entries         | 8635      |
| No. reentries               | 1847      |
| No. unstuck entries         | 3         |
| No. unstuck closes          | 0         |
| No. normal closes           | 8918      |
| Average n fills per day     | 28.6      |
| Mean hours stuck            | 0.85091   |
| Max hours stuck             | 118.85    |
| PNL sum                     | 225.3     |
| Profit sum                  | 225.3     |
| Loss sum                    | 0.0       |
| Fee sum                     | -9.02     |
| Biggest pos size            | 36.5      |
| Biggest pos cost            | 182.4     |
| Volume quote                | 90201.9   |
+-----------------------------+-----------+
