+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | XMRUSDT    |
| Passivbot mode              | clock      |
| No. days                    | 1100.0     |
| Starting balance            | 500.0      |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.172%     |
| Final balance               | 799.489    |
| Final equity                | 792.332    |
| Net PNL + fees              | 299.489    |
| Total gain                  | 61.06%     |
| Average daily gain          | 0.0429%    |
| Net PNL + fees              | 299.489    |
| Loss to profit ratio        | 0.5438     |
| Price action distance mean  | 0.179154   |
| Price action distance std   | 0.204235   |
| Price action distance max   | 2.37669    |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.8245     |
| Equity/balance ratio std    | 0.02901    |
| No. fills                   | 4214       |
| No. entries                 | 1541       |
| No. closes                  | 2673       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 1541       |
| No. unstuck/EMA closes      | 1900       |
| No. normal closes           | 773        |
| Average n fills per day     | 3.85       |
| Mean hours stuck            | 6.21802    |
| Max hours stuck             | 225.183    |
| PNL sum                     | 305.3      |
| Profit sum                  | 669.2      |
| Loss sum                    | -363.9     |
| Fee sum                     | -5.828     |
| Volume quote                | 648482.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.136%     |
| Final balance               | 580.272    |
| Final equity                | 580.266    |
| Net PNL + fees              | 80.2721    |
| Total gain                  | 20.46%     |
| Average daily gain          | 0.0136%    |
| Net PNL + fees              | 80.2721    |
| Loss to profit ratio        | 0.6735     |
| Price action distance mean  | 0.00631795 |
| Price action distance std   | 0.00623008 |
| Price action distance max   | 0.0700618  |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9947     |
| Equity/balance ratio std    | 3.664e-05  |
| No. fills                   | 106279     |
| No. entries                 | 53552      |
| No. closes                  | 52727      |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 53552      |
| No. unstuck/EMA closes      | 49671      |
| No. normal closes           | 3056       |
| Average n fills per day     | 97.2       |
| Mean hours stuck            | 0.246965   |
| Max hours stuck             | 8.41667    |
| PNL sum                     | 102.3      |
| Profit sum                  | 313.3      |
| Loss sum                    | -211.0     |
| Fee sum                     | -22.02     |
| Volume quote                | 112103.0   |
+-----------------------------+------------+
