+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | EOSUSDT   |
| No. days                    | 928.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.165%    |
| Final balance               | 6960.36   |
| Final equity                | 6956.0    |
| Net PNL + fees              | 5460.36   |
| Total gain                  | 377.1%    |
| Average daily gain          | 0.176%    |
| DG mean std ratio           | 0.1194    |
| Price action distance mean  | 0.0141133 |
| Price action distance std   | 0.0192557 |
| Price action distance max   | 0.374091  |
| Closest bankruptcy          | 99.95%    |
| Lowest equity/balance ratio | 0.7277    |
| Equity/balance ratio std    | 0.01416   |
| No. fills                   | 28147     |
| No. entries                 | 17322     |
| No. closes                  | 10825     |
| No. initial entries         | 10419     |
| No. reentries               | 6903      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 10825     |
| Average n fills per day     | 30.3      |
| Mean hours stuck            | 0.805056  |
| Max hours stuck             | 294.483   |
| PNL sum                     | 5656.0    |
| Profit sum                  | 5656.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -195.5    |
| Biggest pos size            | 3888.2    |
| Biggest pos cost            | 6382.0    |
| Volume quote                | 1955350.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.079%    |
| Final balance               | 1614.17   |
| Final equity                | 1605.33   |
| Net PNL + fees              | 114.168   |
| Total gain                  | 7.924%    |
| Average daily gain          | 0.00737%  |
| DG mean std ratio           | 0.06589   |
| Price action distance mean  | 0.0215234 |
| Price action distance std   | 0.0237549 |
| Price action distance max   | 0.202438  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9798    |
| Equity/balance ratio std    | 0.000934  |
| No. fills                   | 16207     |
| No. entries                 | 10945     |
| No. closes                  | 5262      |
| No. initial entries         | 4908      |
| No. reentries               | 6037      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 5262      |
| Average n fills per day     | 17.5      |
| Mean hours stuck            | 1.42561   |
| Max hours stuck             | 190.317   |
| PNL sum                     | 118.9     |
| Profit sum                  | 118.9     |
| Loss sum                    | 0.0       |
| Fee sum                     | -4.689    |
| Biggest pos size            | 70.0      |
| Biggest pos cost            | 160.0     |
| Volume quote                | 46888.7   |
+-----------------------------+-----------+
