+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | MATICUSDT |
| Passivbot mode              | emas      |
| No. days                    | 830.0     |
| Starting balance            | 500.0     |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.658%    |
| Final balance               | 1957.26   |
| Final equity                | 1957.25   |
| Net PNL + fees              | 1457.26   |
| Total gain                  | 296.3     |
| Average daily gain          | 0.165     |
| Net PNL + fees              | 1457.26   |
| Loss to profit ratio        | 0.2052    |
| Price action distance mean  | 0.0110285 |
| Price action distance std   | 0.0291773 |
| Price action distance max   | 0.741284  |
| Closest bankruptcy          | 100.0     |
| Lowest equity/balance ratio | 0.8938    |
| Equity/balance ratio std    | 0.005794  |
| No. fills                   | 26274     |
| No. entries                 | 16866     |
| No. closes                  | 9408      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 16866     |
| No. unstuck/EMA closes      | 8925      |
| No. normal closes           | 483       |
| Average n fills per day     | 31.7      |
| Mean hours stuck            | 0.757896  |
| Max hours stuck             | 41.8167   |
| PNL sum                     | 1481.0    |
| Profit sum                  | 1864.0    |
| Loss sum                    | -382.4    |
| Fee sum                     | -24.04    |
| Volume quote                | 604712.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.186%    |
| Final balance               | 583.644   |
| Final equity                | 583.644   |
| Net PNL + fees              | 83.6437   |
| Total gain                  | 17.51     |
| Average daily gain          | 0.0186    |
| Net PNL + fees              | 83.6437   |
| Loss to profit ratio        | 0.3864    |
| Price action distance mean  | 0.0073749 |
| Price action distance std   | 0.0080649 |
| Price action distance max   | 0.142236  |
| Closest bankruptcy          | 100.0     |
| Lowest equity/balance ratio | 0.9832    |
| Equity/balance ratio std    | 0.0003067 |
| No. fills                   | 13998     |
| No. entries                 | 7864      |
| No. closes                  | 6134      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 7864      |
| No. unstuck/EMA closes      | 6010      |
| No. normal closes           | 124       |
| Average n fills per day     | 16.9      |
| Mean hours stuck            | 1.42261   |
| Max hours stuck             | 102.483   |
| PNL sum                     | 87.56     |
| Profit sum                  | 142.7     |
| Loss sum                    | -55.14    |
| Fee sum                     | -3.92     |
| Volume quote                | 30892.4   |
+-----------------------------+-----------+
