+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | ETCUSDT    |
| Passivbot mode              | emas       |
| No. days                    | 1100.0     |
| Starting balance            | 500.0      |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.235%     |
| Final balance               | 944.299    |
| Final equity                | 944.295    |
| Net PNL + fees              | 444.299    |
| Total gain                  | 91.11      |
| Average daily gain          | 0.0589     |
| Net PNL + fees              | 444.299    |
| Loss to profit ratio        | 0.201      |
| Price action distance mean  | 0.006623   |
| Price action distance std   | 0.00796394 |
| Price action distance max   | 0.54356    |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.9106     |
| Equity/balance ratio std    | 0.0009722  |
| No. fills                   | 16762      |
| No. entries                 | 10002      |
| No. closes                  | 6760       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 10002      |
| No. unstuck/EMA closes      | 6603       |
| No. normal closes           | 157        |
| Average n fills per day     | 15.5       |
| Mean hours stuck            | 1.54731    |
| Max hours stuck             | 38.3667    |
| PNL sum                     | 455.6      |
| Profit sum                  | 570.1      |
| Loss sum                    | -114.6     |
| Fee sum                     | -11.27     |
| Volume quote                | 104827.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.174%     |
| Final balance               | 603.363    |
| Final equity                | 603.363    |
| Net PNL + fees              | 103.363    |
| Total gain                  | 23.76      |
| Average daily gain          | 0.0174     |
| Net PNL + fees              | 103.363    |
| Loss to profit ratio        | 0.761      |
| Price action distance mean  | 0.00658289 |
| Price action distance std   | 0.00869202 |
| Price action distance max   | 0.264457   |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.9674     |
| Equity/balance ratio std    | 0.0009057  |
| No. fills                   | 33070      |
| No. entries                 | 22489      |
| No. closes                  | 10581      |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 22489      |
| No. unstuck/EMA closes      | 3519       |
| No. normal closes           | 7062       |
| Average n fills per day     | 30.6       |
| Mean hours stuck            | 0.784256   |
| Max hours stuck             | 21.2833    |
| PNL sum                     | 118.8      |
| Profit sum                  | 497.1      |
| Loss sum                    | -378.3     |
| Fee sum                     | -15.42     |
| Volume quote                | 210391.0   |
+-----------------------------+------------+
