+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ATOMUSDT  |
| No. days                    | 874.491   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.258%    |
| Final balance               | 14300.6   |
| Final equity                | 14300.6   |
| Net PNL + fees              | 12800.6   |
| Total gain                  | 891.4%    |
| Average daily gain          | 0.293%    |
| DG mean std ratio           | 0.104     |
| Price action distance mean  | 0.0143882 |
| Price action distance std   | 0.0180189 |
| Price action distance max   | 1.41539   |
| Closest bankruptcy          | 99.9%     |
| Lowest equity/balance ratio | 0.4142    |
| Equity/balance ratio std    | 0.0111    |
| No. fills                   | 37414     |
| No. entries                 | 21087     |
| No. closes                  | 16327     |
| No. initial entries         | 15164     |
| No. reentries               | 5923      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 16327     |
| Average n fills per day     | 42.8      |
| Mean hours stuck            | 0.577079  |
| Max hours stuck             | 73.6667   |
| PNL sum                     | 13370.0   |
| Profit sum                  | 13370.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -570.9    |
| Biggest pos size            | 2086.7    |
| Biggest pos cost            | 13510.0   |
| Volume quote                | 5709230.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.214%    |
| Final balance               | 1807.96   |
| Final equity                | 1807.83   |
| Net PNL + fees              | 307.962   |
| Total gain                  | 20.71%    |
| Average daily gain          | 0.0215%   |
| DG mean std ratio           | 0.1117    |
| Price action distance mean  | 0.0254518 |
| Price action distance std   | 0.0242125 |
| Price action distance max   | 0.856287  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.973     |
| Equity/balance ratio std    | 0.001862  |
| No. fills                   | 5394      |
| No. entries                 | 3816      |
| No. closes                  | 1578      |
| No. initial entries         | 965       |
| No. reentries               | 2851      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1578      |
| Average n fills per day     | 6.17      |
| Mean hours stuck            | 4.17086   |
| Max hours stuck             | 232.683   |
| PNL sum                     | 310.6     |
| Profit sum                  | 310.6     |
| Loss sum                    | 0.0       |
| Fee sum                     | -2.684    |
| Biggest pos size            | 71.3      |
| Biggest pos cost            | 179.5     |
| Volume quote                | 26844.2   |
+-----------------------------+-----------+
