+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | MANAUSDT  |
| No. days                    | 503.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.212%    |
| Final balance               | 4352.05   |
| Final equity                | 4326.15   |
| Net PNL + fees              | 2852.05   |
| Total gain                  | 197.5%    |
| Average daily gain          | 0.212%    |
| DG mean std ratio           | 0.1839    |
| Price action distance mean  | 0.0172688 |
| Price action distance std   | 0.0210203 |
| Price action distance max   | 1.26712   |
| Closest bankruptcy          | 99.99%    |
| Lowest equity/balance ratio | 0.4411    |
| Equity/balance ratio std    | 0.008662  |
| No. fills                   | 23759     |
| No. entries                 | 13873     |
| No. closes                  | 9886      |
| No. initial entries         | 9549      |
| No. reentries               | 4324      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 9886      |
| Average n fills per day     | 47.2      |
| Mean hours stuck            | 0.516159  |
| Max hours stuck             | 70.6667   |
| PNL sum                     | 2962.0    |
| Profit sum                  | 2962.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -110.2    |
| Biggest pos size            | 4471.5    |
| Biggest pos cost            | 3818.0    |
| Volume quote                | 1102100.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.23%     |
| Final balance               | 1683.88   |
| Final equity                | 1683.89   |
| Net PNL + fees              | 183.877   |
| Total gain                  | 12.93%    |
| Average daily gain          | 0.0248%   |
| DG mean std ratio           | 0.04188   |
| Price action distance mean  | 0.0310794 |
| Price action distance std   | 0.0562633 |
| Price action distance max   | 0.668627  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.7982    |
| Equity/balance ratio std    | 0.008439  |
| No. fills                   | 30791     |
| No. entries                 | 22549     |
| No. closes                  | 8242      |
| No. initial entries         | 7247      |
| No. reentries               | 15290     |
| No. unstuck entries         | 12        |
| No. unstuck closes          | 182       |
| No. normal closes           | 8060      |
| Average n fills per day     | 61.1      |
| Mean hours stuck            | 0.431826  |
| Max hours stuck             | 338.233   |
| PNL sum                     | 194.0     |
| Profit sum                  | 255.4     |
| Loss sum                    | -61.44    |
| Fee sum                     | -10.12    |
| Biggest pos size            | 245.4     |
| Biggest pos cost            | 161.9     |
| Volume quote                | 101184.0  |
+-----------------------------+-----------+
