+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | XRPUSDT   |
| No. days                    | 928.651   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.284%    |
| Final balance               | 20853.3   |
| Final equity                | 20844.0   |
| Net PNL + fees              | 19353.3   |
| Total gain                  | 1303.0%   |
| Average daily gain          | 0.293%    |
| DG mean std ratio           | 0.2067    |
| Price action distance mean  | 0.0134973 |
| Price action distance std   | 0.0146831 |
| Price action distance max   | 0.36656   |
| Closest bankruptcy          | 99.97%    |
| Lowest equity/balance ratio | 0.7318    |
| Equity/balance ratio std    | 0.008374  |
| No. fills                   | 6547      |
| No. entries                 | 3322      |
| No. closes                  | 3225      |
| No. initial entries         | 1657      |
| No. reentries               | 1665      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 3225      |
| Average n fills per day     | 7.05      |
| Mean hours stuck            | 4.1159    |
| Max hours stuck             | 208.167   |
| PNL sum                     | 19540.0   |
| Profit sum                  | 19540.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -187.0    |
| Biggest pos size            | 60107.0   |
| Biggest pos cost            | 19780.0   |
| Volume quote                | 1869580.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.224%    |
| Final balance               | 1847.2    |
| Final equity                | 1847.19   |
| Net PNL + fees              | 347.201   |
| Total gain                  | 23.34%    |
| Average daily gain          | 0.0235%   |
| DG mean std ratio           | 0.0498    |
| Price action distance mean  | 0.0425625 |
| Price action distance std   | 0.0807323 |
| Price action distance max   | 0.560411  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.8723    |
| Equity/balance ratio std    | 0.01359   |
| No. fills                   | 3290      |
| No. entries                 | 1555      |
| No. closes                  | 1735      |
| No. initial entries         | 839       |
| No. reentries               | 716       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1735      |
| Average n fills per day     | 3.54      |
| Mean hours stuck            | 8.18495   |
| Max hours stuck             | 767.6     |
| PNL sum                     | 350.1     |
| Profit sum                  | 350.1     |
| Loss sum                    | 0.0       |
| Fee sum                     | -2.932    |
| Biggest pos size            | 969.0     |
| Biggest pos cost            | 184.3     |
| Volume quote                | 29319.6   |
+-----------------------------+-----------+
