+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | ADAUSDT    |
| Passivbot mode              | emas       |
| No. days                    | 1100.0     |
| Starting balance            | 500.0      |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.324%     |
| Final balance               | 1183.72    |
| Final equity                | 1183.71    |
| Net PNL + fees              | 683.724    |
| Total gain                  | 139.0      |
| Average daily gain          | 0.0809     |
| Net PNL + fees              | 683.724    |
| Loss to profit ratio        | 0.2492     |
| Price action distance mean  | 0.00814463 |
| Price action distance std   | 0.0188859  |
| Price action distance max   | 0.827567   |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.8868     |
| Equity/balance ratio std    | 0.003616   |
| No. fills                   | 16909      |
| No. entries                 | 11116      |
| No. closes                  | 5793       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 11116      |
| No. unstuck/EMA closes      | 5570       |
| No. normal closes           | 223        |
| Average n fills per day     | 15.9       |
| Mean hours stuck            | 1.5126     |
| Max hours stuck             | 41.7167    |
| PNL sum                     | 695.0      |
| Profit sum                  | 925.7      |
| Loss sum                    | -230.7     |
| Fee sum                     | -11.29     |
| Volume quote                | 137467.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.126%     |
| Final balance               | 571.991    |
| Final equity                | 571.991    |
| Net PNL + fees              | 71.9914    |
| Total gain                  | 14.99      |
| Average daily gain          | 0.0126     |
| Net PNL + fees              | 71.9914    |
| Loss to profit ratio        | 0.2495     |
| Price action distance mean  | 0.00631372 |
| Price action distance std   | 0.00593669 |
| Price action distance max   | 0.0695145  |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.9925     |
| Equity/balance ratio std    | 0.0001653  |
| No. fills                   | 14510      |
| No. entries                 | 8143       |
| No. closes                  | 6367       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 8143       |
| No. unstuck/EMA closes      | 6265       |
| No. normal closes           | 102        |
| Average n fills per day     | 13.6       |
| Mean hours stuck            | 1.76227    |
| Max hours stuck             | 102.333    |
| PNL sum                     | 74.96      |
| Profit sum                  | 99.87      |
| Loss sum                    | -24.92     |
| Fee sum                     | -2.965     |
| Volume quote                | 26824.1    |
+-----------------------------+------------+
