+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ETCUSDT   |
| No. days                    | 920.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.221%    |
| Final balance               | 11496.6   |
| Final equity                | 11490.6   |
| Net PNL + fees              | 9996.58   |
| Total gain                  | 690.6%    |
| Average daily gain          | 0.231%    |
| DG mean std ratio           | 0.1542    |
| Price action distance mean  | 0.0128843 |
| Price action distance std   | 0.0158108 |
| Price action distance max   | 0.279503  |
| Closest bankruptcy          | 99.9%     |
| Lowest equity/balance ratio | 0.7815    |
| Equity/balance ratio std    | 0.009441  |
| No. fills                   | 33740     |
| No. entries                 | 18861     |
| No. closes                  | 14879     |
| No. initial entries         | 14510     |
| No. reentries               | 4351      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 14879     |
| Average n fills per day     | 36.6      |
| Mean hours stuck            | 0.661793  |
| Max hours stuck             | 161.783   |
| PNL sum                     | 10360.0   |
| Profit sum                  | 10360.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -362.6    |
| Biggest pos size            | 495.5     |
| Biggest pos cost            | 10080.0   |
| Volume quote                | 3626270.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.239%    |
| Final balance               | 1869.25   |
| Final equity                | 1773.92   |
| Net PNL + fees              | 369.248   |
| Total gain                  | 25.75%    |
| Average daily gain          | 0.0236%   |
| DG mean std ratio           | 0.02247   |
| Price action distance mean  | 0.0914991 |
| Price action distance std   | 0.112642  |
| Price action distance max   | 0.800976  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.6091    |
| Equity/balance ratio std    | 0.02682   |
| No. fills                   | 35334     |
| No. entries                 | 28105     |
| No. closes                  | 7229      |
| No. initial entries         | 3823      |
| No. reentries               | 24282     |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 7229      |
| Average n fills per day     | 38.4      |
| Mean hours stuck            | 0.966577  |
| Max hours stuck             | 1042.38   |
| PNL sum                     | 386.3     |
| Profit sum                  | 386.3     |
| Loss sum                    | 0.0       |
| Fee sum                     | -17.03    |
| Biggest pos size            | 24.9      |
| Biggest pos cost            | 187.9     |
| Volume quote                | 170337.0  |
+-----------------------------+-----------+
