+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ADAUSDT   |
| No. days                    | 891.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.206%    |
| Final balance               | 9364.14   |
| Final equity                | 9347.14   |
| Net PNL + fees              | 7864.14   |
| Total gain                  | 529.6%    |
| Average daily gain          | 0.231%    |
| DG mean std ratio           | 0.1035    |
| Price action distance mean  | 0.0262597 |
| Price action distance std   | 0.0358949 |
| Price action distance max   | 0.879554  |
| Closest bankruptcy          | 99.96%    |
| Lowest equity/balance ratio | 0.532     |
| Equity/balance ratio std    | 0.02703   |
| No. fills                   | 5625      |
| No. entries                 | 3556      |
| No. closes                  | 2069      |
| No. initial entries         | 1370      |
| No. reentries               | 2186      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2069      |
| Average n fills per day     | 6.31      |
| Mean hours stuck            | 4.16422   |
| Max hours stuck             | 336.933   |
| PNL sum                     | 7944.0    |
| Profit sum                  | 7944.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -80.02    |
| Biggest pos size            | 60576.0   |
| Biggest pos cost            | 8949.0    |
| Volume quote                | 800235.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0696%   |
| Final balance               | 1596.01   |
| Final equity                | 1595.89   |
| Net PNL + fees              | 96.0104   |
| Total gain                  | 6.463%    |
| Average daily gain          | 0.00698%  |
| DG mean std ratio           | 0.08879   |
| Price action distance mean  | 0.0418759 |
| Price action distance std   | 0.0355131 |
| Price action distance max   | 0.227816  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9842    |
| Equity/balance ratio std    | 0.0009264 |
| No. fills                   | 1762      |
| No. entries                 | 1073      |
| No. closes                  | 689       |
| No. initial entries         | 627       |
| No. reentries               | 446       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 689       |
| Average n fills per day     | 1.98      |
| Mean hours stuck            | 12.3771   |
| Max hours stuck             | 441.217   |
| PNL sum                     | 96.94     |
| Profit sum                  | 96.94     |
| Loss sum                    | 0.0       |
| Fee sum                     | -0.9306   |
| Biggest pos size            | 3046.0    |
| Biggest pos cost            | 158.7     |
| Volume quote                | 9306.15   |
+-----------------------------+-----------+
