+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | XMRUSDT   |
| No. days                    | 888.663   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.219%    |
| Final balance               | 10463.1   |
| Final equity                | 10463.3   |
| Net PNL + fees              | 8963.07   |
| Total gain                  | 632.7%    |
| Average daily gain          | 0.257%    |
| DG mean std ratio           | 0.09366   |
| Price action distance mean  | 0.0182674 |
| Price action distance std   | 0.0370221 |
| Price action distance max   | 1.03529   |
| Closest bankruptcy          | 99.56%    |
| Lowest equity/balance ratio | 0.4905    |
| Equity/balance ratio std    | 0.02869   |
| No. fills                   | 41709     |
| No. entries                 | 24315     |
| No. closes                  | 17394     |
| No. initial entries         | 16255     |
| No. reentries               | 8060      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 17394     |
| Average n fills per day     | 46.9      |
| Mean hours stuck            | 0.523166  |
| Max hours stuck             | 285.85    |
| PNL sum                     | 9490.0    |
| Profit sum                  | 9490.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -527.0    |
| Biggest pos size            | 76.03     |
| Biggest pos cost            | 9719.0    |
| Volume quote                | 5269650.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.207%    |
| Final balance               | 1803.21   |
| Final equity                | 1802.75   |
| Net PNL + fees              | 303.214   |
| Total gain                  | 21.05%    |
| Average daily gain          | 0.0208%   |
| DG mean std ratio           | 0.1445    |
| Price action distance mean  | 0.0166282 |
| Price action distance std   | 0.0178011 |
| Price action distance max   | 0.178422  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9784    |
| Equity/balance ratio std    | 0.001844  |
| No. fills                   | 34625     |
| No. entries                 | 24309     |
| No. closes                  | 10316     |
| No. initial entries         | 10290     |
| No. reentries               | 14019     |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 10316     |
| Average n fills per day     | 39.0      |
| Mean hours stuck            | 0.626868  |
| Max hours stuck             | 373.15    |
| PNL sum                     | 315.8     |
| Profit sum                  | 315.8     |
| Loss sum                    | 0.0       |
| Fee sum                     | -12.6     |
| Biggest pos size            | 4.2       |
| Biggest pos cost            | 179.9     |
| Volume quote                | 126029.0  |
+-----------------------------+-----------+
