+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | MANAUSDT  |
| No. days                    | 472.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.523%    |
| Final balance               | 17644.6   |
| Final equity                | 17645.4   |
| Net PNL + fees              | 16144.6   |
| Total gain                  | 1100.0%   |
| Average daily gain          | 0.522%    |
| DG mean std ratio           | 0.2632    |
| Price action distance mean  | 0.012926  |
| Price action distance std   | 0.0178573 |
| Price action distance max   | 1.03002   |
| Closest bankruptcy          | 99.97%    |
| Lowest equity/balance ratio | 0.4925    |
| Equity/balance ratio std    | 0.01458   |
| No. fills                   | 16004     |
| No. entries                 | 10258     |
| No. closes                  | 5746      |
| No. initial entries         | 5054      |
| No. reentries               | 5204      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 5746      |
| Average n fills per day     | 33.9      |
| Mean hours stuck            | 0.730378  |
| Max hours stuck             | 105.75    |
| PNL sum                     | 16500.0   |
| Profit sum                  | 16500.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -352.1    |
| Biggest pos size            | 21001.4   |
| Biggest pos cost            | 17520.0   |
| Volume quote                | 3521120.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.506%    |
| Final balance               | 1972.87   |
| Final equity                | 1971.62   |
| Net PNL + fees              | 472.871   |
| Total gain                  | 32.06%    |
| Average daily gain          | 0.0583%   |
| DG mean std ratio           | 0.1953    |
| Price action distance mean  | 0.0119449 |
| Price action distance std   | 0.0145619 |
| Price action distance max   | 0.478367  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.895     |
| Equity/balance ratio std    | 0.001831  |
| No. fills                   | 34608     |
| No. entries                 | 30105     |
| No. closes                  | 4503      |
| No. initial entries         | 3375      |
| No. reentries               | 26730     |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 4503      |
| Average n fills per day     | 73.2      |
| Mean hours stuck            | 0.510368  |
| Max hours stuck             | 94.8833   |
| PNL sum                     | 481.0     |
| Profit sum                  | 481.0     |
| Loss sum                    | 0.0       |
| Fee sum                     | -8.092    |
| Biggest pos size            | 358.9     |
| Biggest pos cost            | 224.1     |
| Volume quote                | 80918.0   |
+-----------------------------+-----------+
