+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | TRXUSDT    |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 1200.0     |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.0971%    |
| ADG weighted per exposure      | 0.0386%    |
| Final balance                  | 1265.32    |
| Final equity                   | 1265.32    |
| Net PNL + fees                 | 265.322    |
| Net Total gain                 | 26.53%     |
| Average daily gain             | 0.0194%    |
| Average daily gain weighted    | 0.00772%   |
| Loss to profit ratio           | 0.1276     |
| Price action distance mean     | 0.00626473 |
| Price action distance std      | 0.0063073  |
| Price action distance max      | 0.118326   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9673     |
| Mean of 10 worst eq/bal ratios | 0.9898     |
| Equity/balance ratio std       | 0.0002193  |
| No. fills                      | 13389      |
| No. entries                    | 7471       |
| No. closes                     | 5918       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 7471       |
| No. unstuck/EMA closes         | 5678       |
| No. normal closes              | 240        |
| Average n fills per day        | 11.1       |
| Mean hours stuck               | 2.17153    |
| Max hours stuck                | 58.9667    |
| PNL sum                        | 271.8      |
| Profit sum                     | 311.6      |
| Loss sum                       | -39.75     |
| Fee sum                        | -6.493     |
| Volume quote                   | 63125.5    |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.12%      |
| ADG weighted per exposure      | 0.134%     |
| Final balance                  | 1156.99    |
| Final equity                   | 1156.94    |
| Net PNL + fees                 | 156.991    |
| Net Total gain                 | 15.7%      |
| Average daily gain             | 0.012%     |
| Average daily gain weighted    | 0.0134%    |
| Loss to profit ratio           | 0.08662    |
| Price action distance mean     | 0.0121186  |
| Price action distance std      | 0.0192686  |
| Price action distance max      | 0.366382   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9427     |
| Mean of 10 worst eq/bal ratios | 0.9535     |
| Equity/balance ratio std       | 0.002086   |
| No. fills                      | 15561      |
| No. entries                    | 6513       |
| No. closes                     | 9048       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 6513       |
| No. unstuck/EMA closes         | 8780       |
| No. normal closes              | 268        |
| Average n fills per day        | 12.8       |
| Mean hours stuck               | 1.86857    |
| Max hours stuck                | 52.8667    |
| PNL sum                        | 160.1      |
| Profit sum                     | 175.3      |
| Loss sum                       | -15.18     |
| Fee sum                        | -3.119     |
| Volume quote                   | 194223.0   |
+--------------------------------+------------+
