+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ETCUSDT   |
| No. days                    | 920.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.235%    |
| Final balance               | 12962.1   |
| Final equity                | 12952.7   |
| Net PNL + fees              | 11462.1   |
| Total gain                  | 773.2%    |
| Average daily gain          | 0.248%    |
| DG mean std ratio           | 0.1436    |
| Price action distance mean  | 0.0194592 |
| Price action distance std   | 0.0240263 |
| Price action distance max   | 0.369794  |
| Closest bankruptcy          | 99.85%    |
| Lowest equity/balance ratio | 0.7299    |
| Equity/balance ratio std    | 0.0176    |
| No. fills                   | 7150      |
| No. entries                 | 4167      |
| No. closes                  | 2983      |
| No. initial entries         | 2375      |
| No. reentries               | 1792      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2983      |
| Average n fills per day     | 7.77      |
| Mean hours stuck            | 3.26622   |
| Max hours stuck             | 383.767   |
| PNL sum                     | 11600.0   |
| Profit sum                  | 11600.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -135.5    |
| Biggest pos size            | 736.6     |
| Biggest pos cost            | 12190.0   |
| Volume quote                | 1355390.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.159%    |
| Final balance               | 1735.73   |
| Final equity                | 1654.57   |
| Net PNL + fees              | 235.732   |
| Total gain                  | 15.95%    |
| Average daily gain          | 0.0111%   |
| DG mean std ratio           | 0.03673   |
| Price action distance mean  | 0.0431073 |
| Price action distance std   | 0.0541584 |
| Price action distance max   | 0.466975  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9152    |
| Equity/balance ratio std    | 0.007689  |
| No. fills                   | 4385      |
| No. entries                 | 2315      |
| No. closes                  | 2070      |
| No. initial entries         | 1780      |
| No. reentries               | 535       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2070      |
| Average n fills per day     | 4.76      |
| Mean hours stuck            | 5.34364   |
| Max hours stuck             | 861.55    |
| PNL sum                     | 239.2     |
| Profit sum                  | 239.2     |
| Loss sum                    | 0.0       |
| Fee sum                     | -3.518    |
| Biggest pos size            | 22.9      |
| Biggest pos cost            | 174.0     |
| Volume quote                | 35181.5   |
+-----------------------------+-----------+
