+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | GMTUSDT   |
| No. days                    | 131.832   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.777%    |
| Final balance               | 4163.08   |
| Final equity                | 4161.56   |
| Net PNL + fees              | 2663.08   |
| Total gain                  | 181.1%    |
| Average daily gain          | 0.789%    |
| DG mean std ratio           | 0.3458    |
| Price action distance mean  | 0.0157796 |
| Price action distance std   | 0.01754   |
| Price action distance max   | 0.379253  |
| Closest bankruptcy          | 99.57%    |
| Lowest equity/balance ratio | 0.7249    |
| Equity/balance ratio std    | 0.0139    |
| No. fills                   | 6101      |
| No. entries                 | 3913      |
| No. closes                  | 2188      |
| No. initial entries         | 1791      |
| No. reentries               | 2122      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2188      |
| Average n fills per day     | 46.3      |
| Mean hours stuck            | 0.555179  |
| Max hours stuck             | 66.8      |
| PNL sum                     | 2716.0    |
| Profit sum                  | 2716.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -52.78    |
| Biggest pos size            | 5495.0    |
| Biggest pos cost            | 4024.0    |
| Volume quote                | 527759.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.716%    |
| Final balance               | 1648.38   |
| Final equity                | 1543.95   |
| Net PNL + fees              | 148.378   |
| Total gain                  | 10.08%    |
| Average daily gain          | 0.132%    |
| DG mean std ratio           | 0.02784   |
| Price action distance mean  | 0.498966  |
| Price action distance std   | 0.230787  |
| Price action distance max   | 0.854173  |
| Closest bankruptcy          | 62.25%    |
| Lowest equity/balance ratio | 0.4216    |
| Equity/balance ratio std    | 0.1501    |
| No. fills                   | 1647      |
| No. entries                 | 1520      |
| No. closes                  | 127       |
| No. initial entries         | 125       |
| No. reentries               | 1395      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 127       |
| Average n fills per day     | 12.5      |
| Mean hours stuck            | 3.8585    |
| Max hours stuck             | 2018.78   |
| PNL sum                     | 151.1     |
| Profit sum                  | 151.1     |
| Loss sum                    | 0.0       |
| Fee sum                     | -2.765    |
| Biggest pos size            | 286.0     |
| Biggest pos cost            | 163.5     |
| Volume quote                | 27646.9   |
+-----------------------------+-----------+
