+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | MANAUSDT   |
| Passivbot mode              | emas       |
| No. days                    | 660.0      |
| Starting balance            | 500.0      |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.0883%    |
| Final balance               | 577.967    |
| Final equity                | 577.97     |
| Net PNL + fees              | 77.9674    |
| Total gain                  | 15.86      |
| Average daily gain          | 0.0221     |
| Net PNL + fees              | 77.9674    |
| Loss to profit ratio        | 0.1955     |
| Price action distance mean  | 0.00826705 |
| Price action distance std   | 0.00920335 |
| Price action distance max   | 0.442473   |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.9237     |
| Equity/balance ratio std    | 0.0008455  |
| No. fills                   | 7337       |
| No. entries                 | 4256       |
| No. closes                  | 3081       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 4256       |
| No. unstuck/EMA closes      | 3029       |
| No. normal closes           | 52         |
| Average n fills per day     | 11.2       |
| Mean hours stuck            | 2.14829    |
| Max hours stuck             | 80.8167    |
| PNL sum                     | 79.3       |
| Profit sum                  | 98.57      |
| Loss sum                    | -19.28     |
| Fee sum                     | -1.331     |
| Volume quote                | 15197.3    |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | -0.00828%  |
| Final balance               | 497.289    |
| Final equity                | 497.289    |
| Net PNL + fees              | -2.71069   |
| Total gain                  | -0.2298    |
| Average daily gain          | -0.000828  |
| Net PNL + fees              | -2.71069   |
| Loss to profit ratio        | 1.03       |
| Price action distance mean  | 0.00813145 |
| Price action distance std   | 0.0094551  |
| Price action distance max   | 0.246944   |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.9672     |
| Equity/balance ratio std    | 0.000472   |
| No. fills                   | 10101      |
| No. entries                 | 5741       |
| No. closes                  | 4360       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 5741       |
| No. unstuck/EMA closes      | 4289       |
| No. normal closes           | 71         |
| Average n fills per day     | 15.4       |
| Mean hours stuck            | 1.56027    |
| Max hours stuck             | 113.667    |
| PNL sum                     | -1.149     |
| Profit sum                  | 38.76      |
| Loss sum                    | -39.91     |
| Fee sum                     | -1.562     |
| Volume quote                | 13123.8    |
+-----------------------------+------------+
