+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | XRPUSDT    |
| No. days                    | 916.651    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.298%     |
| Final balance               | 22918.8    |
| Final equity                | 22828.7    |
| Net PNL + fees              | 21418.8    |
| Total gain                  | 1497.0%    |
| Average daily gain          | 0.308%     |
| DG mean std ratio           | 0.2058     |
| Price action distance mean  | 0.00994226 |
| Price action distance std   | 0.0176207  |
| Price action distance max   | 0.66334    |
| Closest bankruptcy          | 99.96%     |
| Lowest equity/balance ratio | 0.6011     |
| Equity/balance ratio std    | 0.01369    |
| No. fills                   | 49879      |
| No. entries                 | 27787      |
| No. closes                  | 22092      |
| No. initial entries         | 21401      |
| No. reentries               | 6386       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 22092      |
| Average n fills per day     | 54.4       |
| Mean hours stuck            | 0.447292   |
| Max hours stuck             | 202.95     |
| PNL sum                     | 22460.0    |
| Profit sum                  | 22460.0    |
| Loss sum                    | 0.0        |
| Fee sum                     | -1038.0    |
| Biggest pos size            | 74739.0    |
| Biggest pos cost            | 22320.0    |
| Volume quote                | 10382700.0 |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.191%     |
| Final balance               | 1786.35    |
| Final equity                | 1786.34    |
| Net PNL + fees              | 286.349    |
| Total gain                  | 19.9%      |
| Average daily gain          | 0.0192%    |
| DG mean std ratio           | 0.1146     |
| Price action distance mean  | 0.0135623  |
| Price action distance std   | 0.0204514  |
| Price action distance max   | 0.318285   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9531     |
| Equity/balance ratio std    | 0.002396   |
| No. fills                   | 30365      |
| No. entries                 | 16173      |
| No. closes                  | 14192      |
| No. initial entries         | 12505      |
| No. reentries               | 3668       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 14192      |
| Average n fills per day     | 33.1       |
| Mean hours stuck            | 0.764141   |
| Max hours stuck             | 352.667    |
| PNL sum                     | 298.5      |
| Profit sum                  | 298.5      |
| Loss sum                    | 0.0        |
| Fee sum                     | -12.16     |
| Biggest pos size            | 974.0      |
| Biggest pos cost            | 178.9      |
| Volume quote                | 121580.0   |
+-----------------------------+------------+
