+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | ADAUSDT    |
| No. days                    | 891.665    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.189%     |
| Final balance               | 1775.92    |
| Final equity                | 1775.9     |
| Net PNL + fees              | 275.924    |
| Total gain                  | 19.36%     |
| Average daily gain          | 0.019%     |
| DG mean std ratio           | 0.2066     |
| Price action distance mean  | 0.00723172 |
| Price action distance std   | 0.0105318  |
| Price action distance max   | 0.611737   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.962      |
| Equity/balance ratio std    | 0.0005403  |
| No. fills                   | 38407      |
| No. entries                 | 22506      |
| No. closes                  | 15901      |
| No. initial entries         | 15258      |
| No. reentries               | 7248       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 15901      |
| Average n fills per day     | 43.1       |
| Mean hours stuck            | 0.567292   |
| Max hours stuck             | 84.2167    |
| PNL sum                     | 290.4      |
| Profit sum                  | 290.4      |
| Loss sum                    | 0.0        |
| Fee sum                     | -14.45     |
| Biggest pos size            | 6487.0     |
| Biggest pos cost            | 177.3      |
| Volume quote                | 144504.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.128%     |
| Final balance               | 1681.05    |
| Final equity                | 1681.04    |
| Net PNL + fees              | 181.054    |
| Total gain                  | 12.6%      |
| Average daily gain          | 0.0129%    |
| DG mean std ratio           | 0.07397    |
| Price action distance mean  | 0.0193206  |
| Price action distance std   | 0.0225243  |
| Price action distance max   | 0.246546   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9672     |
| Equity/balance ratio std    | 0.002389   |
| No. fills                   | 29775      |
| No. entries                 | 19663      |
| No. closes                  | 10112      |
| No. initial entries         | 10082      |
| No. reentries               | 9581       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 10112      |
| Average n fills per day     | 33.4       |
| Mean hours stuck            | 0.72395    |
| Max hours stuck             | 308.433    |
| PNL sum                     | 189.0      |
| Profit sum                  | 189.0      |
| Loss sum                    | 0.0        |
| Fee sum                     | -7.966     |
| Biggest pos size            | 4813.0     |
| Biggest pos cost            | 168.0      |
| Volume quote                | 79656.2    |
+-----------------------------+------------+
