+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | MANAUSDT   |
| No. days                    | 472.707    |
| Starting balance            | 10000.0    |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.465%     |
| Final balance               | 89583.7    |
| Final equity                | 89587.3    |
| Net PNL + fees              | 79583.7    |
| Total gain                  | 812.6%     |
| Average daily gain          | 0.469%     |
| DG mean std ratio           | 0.246      |
| Price action distance mean  | 0.0120693  |
| Price action distance std   | 0.0155475  |
| Price action distance max   | 1.00145    |
| Closest bankruptcy          | 99.97%     |
| Lowest equity/balance ratio | 0.4996     |
| Equity/balance ratio std    | 0.01212    |
| No. fills                   | 15701      |
| No. entries                 | 8564       |
| No. closes                  | 7137       |
| No. initial entries         | 5132       |
| No. reentries               | 3432       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 7137       |
| Average n fills per day     | 33.2       |
| Mean hours stuck            | 0.80495    |
| Max hours stuck             | 97.3       |
| PNL sum                     | 81260.0    |
| Profit sum                  | 81260.0    |
| Loss sum                    | 0.0        |
| Fee sum                     | -1677.0    |
| Biggest pos size            | 105211.8   |
| Biggest pos cost            | 88950.0    |
| Volume quote                | 16774700.0 |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.499%     |
| Final balance               | 12659.1    |
| Final equity                | 12654.8    |
| Net PNL + fees              | 2659.13    |
| Total gain                  | 26.93%     |
| Average daily gain          | 0.05%      |
| DG mean std ratio           | 0.2484     |
| Price action distance mean  | 0.0153951  |
| Price action distance std   | 0.019955   |
| Price action distance max   | 0.345637   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9472     |
| Equity/balance ratio std    | 0.002261   |
| No. fills                   | 10175      |
| No. entries                 | 5995       |
| No. closes                  | 4180       |
| No. initial entries         | 2143       |
| No. reentries               | 3852       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 4180       |
| Average n fills per day     | 21.5       |
| Mean hours stuck            | 1.3695     |
| Max hours stuck             | 354.45     |
| PNL sum                     | 2693.0     |
| Profit sum                  | 2693.0     |
| Loss sum                    | 0.0        |
| Fee sum                     | -33.72     |
| Biggest pos size            | 1979.1     |
| Biggest pos cost            | 1256.0     |
| Volume quote                | 337154.0   |
+-----------------------------+------------+
