+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | binance    |
| Market type                 | futures    |
| Symbol                      | HBARUSDT   |
| No. days                    | 615.708    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.298%     |
| Final balance               | 2373.31    |
| Final equity                | 2373.33    |
| Net PNL + fees              | 873.311    |
| Total gain                  | 58.97%     |
| Average daily gain          | 0.075%     |
| Loss to profit ratio        | 0.0        |
| Price action distance mean  | 0.0103097  |
| Price action distance std   | 0.00995271 |
| Price action distance max   | 0.640497   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9023     |
| Equity/balance ratio std    | 0.001693   |
| No. fills                   | 21585      |
| No. entries                 | 8731       |
| No. closes                  | 12854      |
| No. initial entries         | 7029       |
| No. reentries               | 1702       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 12854      |
| Average n fills per day     | 35.1       |
| Mean hours stuck            | 1.81179    |
| Max hours stuck             | 138.533    |
| PNL sum                     | 884.6      |
| Profit sum                  | 884.6      |
| Loss sum                    | 0.0        |
| Fee sum                     | -11.25     |
| Biggest pos size            | 12838.0    |
| Biggest pos cost            | 587.0      |
| Volume quote                | 112462.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.45%      |
| Final balance               | 2091.78    |
| Final equity                | 2091.67    |
| Net PNL + fees              | 591.776    |
| Total gain                  | 40.02%     |
| Average daily gain          | 0.0538%    |
| Loss to profit ratio        | 0.0        |
| Price action distance mean  | 0.00960856 |
| Price action distance std   | 0.0123034  |
| Price action distance max   | 0.287523   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9515     |
| Equity/balance ratio std    | 0.001553   |
| No. fills                   | 7224       |
| No. entries                 | 4619       |
| No. closes                  | 2605       |
| No. initial entries         | 2609       |
| No. reentries               | 2010       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 2605       |
| Average n fills per day     | 11.7       |
| Mean hours stuck            | 2.55657    |
| Max hours stuck             | 115.35     |
| PNL sum                     | 600.3      |
| Profit sum                  | 600.3      |
| Loss sum                    | 0.0        |
| Fee sum                     | -8.487     |
| Biggest pos size            | 5169.0     |
| Biggest pos cost            | 250.4      |
| Volume quote                | 84868.2    |
+-----------------------------+------------+
