+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | MANAUSDT  |
| No. days                    | 494.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.275%    |
| Final balance               | 5823.32   |
| Final equity                | 5822.03   |
| Net PNL + fees              | 4323.32   |
| Total gain                  | 300.5%    |
| Average daily gain          | 0.3%      |
| DG mean std ratio           | 0.1298    |
| Price action distance mean  | 0.0122475 |
| Price action distance std   | 0.0180961 |
| Price action distance max   | 1.54804   |
| Closest bankruptcy          | 99.93%    |
| Lowest equity/balance ratio | 0.3923    |
| Equity/balance ratio std    | 0.01291   |
| No. fills                   | 23608     |
| No. entries                 | 13612     |
| No. closes                  | 9996      |
| No. initial entries         | 9422      |
| No. reentries               | 4190      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 9996      |
| Average n fills per day     | 47.7      |
| Mean hours stuck            | 0.514182  |
| Max hours stuck             | 65.5833   |
| PNL sum                     | 4507.0    |
| Profit sum                  | 4507.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -183.9    |
| Biggest pos size            | 6875.7    |
| Biggest pos cost            | 5725.0    |
| Volume quote                | 1839390.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.404%    |
| Final balance               | 1831.92   |
| Final equity                | 1814.5    |
| Net PNL + fees              | 331.916   |
| Total gain                  | 22.32%    |
| Average daily gain          | 0.0738%   |
| DG mean std ratio           | 0.02865   |
| Price action distance mean  | 0.349913  |
| Price action distance std   | 0.289755  |
| Price action distance max   | 0.853331  |
| Closest bankruptcy          | 61.38%    |
| Lowest equity/balance ratio | 0.4184    |
| Equity/balance ratio std    | 0.1181    |
| No. fills                   | 4117      |
| No. entries                 | 2345      |
| No. closes                  | 1772      |
| No. initial entries         | 172       |
| No. reentries               | 2173      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1772      |
| Average n fills per day     | 8.32      |
| Mean hours stuck            | 5.37238   |
| Max hours stuck             | 4667.78   |
| PNL sum                     | 334.7     |
| Profit sum                  | 334.7     |
| Loss sum                    | 0.0       |
| Fee sum                     | -2.815    |
| Biggest pos size            | 333.6     |
| Biggest pos cost            | 181.8     |
| Volume quote                | 28148.6   |
+-----------------------------+-----------+
