+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | CHZUSDT   |
| No. days                    | 556.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.249%    |
| Final balance               | 5987.28   |
| Final equity                | 5972.49   |
| Net PNL + fees              | 4487.28   |
| Total gain                  | 310.9%    |
| Average daily gain          | 0.255%    |
| DG mean std ratio           | 0.2181    |
| Price action distance mean  | 0.0177343 |
| Price action distance std   | 0.0211475 |
| Price action distance max   | 0.807746  |
| Closest bankruptcy          | 99.82%    |
| Lowest equity/balance ratio | 0.5532    |
| Equity/balance ratio std    | 0.009634  |
| No. fills                   | 31396     |
| No. entries                 | 19668     |
| No. closes                  | 11728     |
| No. initial entries         | 11397     |
| No. reentries               | 8271      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 1         |
| No. normal closes           | 11727     |
| Average n fills per day     | 56.4      |
| Mean hours stuck            | 0.431082  |
| Max hours stuck             | 91.2667   |
| PNL sum                     | 4664.0    |
| Profit sum                  | 4668.0    |
| Loss sum                    | -3.672    |
| Fee sum                     | -176.8    |
| Biggest pos size            | 47876.0   |
| Biggest pos cost            | 5210.0    |
| Volume quote                | 1767560.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.274%    |
| Final balance               | 1746.78   |
| Final equity                | 1746.77   |
| Net PNL + fees              | 246.778   |
| Total gain                  | 17.19%    |
| Average daily gain          | 0.0275%   |
| DG mean std ratio           | 0.1741    |
| Price action distance mean  | 0.0170198 |
| Price action distance std   | 0.021941  |
| Price action distance max   | 0.27993   |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9611    |
| Equity/balance ratio std    | 0.001884  |
| No. fills                   | 33785     |
| No. entries                 | 18846     |
| No. closes                  | 14939     |
| No. initial entries         | 13628     |
| No. reentries               | 5218      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 2         |
| No. normal closes           | 14937     |
| Average n fills per day     | 60.7      |
| Mean hours stuck            | 0.410299  |
| Max hours stuck             | 97.0667   |
| PNL sum                     | 257.8     |
| Profit sum                  | 257.8     |
| Loss sum                    | -0.003506 |
| Fee sum                     | -11.01    |
| Biggest pos size            | 5362.0    |
| Biggest pos cost            | 174.6     |
| Volume quote                | 110117.0  |
+-----------------------------+-----------+
