+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | MANAUSDT   |
| No. days                    | 482.707    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.454%     |
| Final balance               | 13384.1    |
| Final equity                | 13365.0    |
| Net PNL + fees              | 11884.1    |
| Total gain                  | 826.6%     |
| Average daily gain          | 0.454%     |
| DG mean std ratio           | 0.2577     |
| Price action distance mean  | 0.00965107 |
| Price action distance std   | 0.0166064  |
| Price action distance max   | 1.33906    |
| Closest bankruptcy          | 99.98%     |
| Lowest equity/balance ratio | 0.4275     |
| Equity/balance ratio std    | 0.01269    |
| No. fills                   | 37695      |
| No. entries                 | 22305      |
| No. closes                  | 15390      |
| No. initial entries         | 13898      |
| No. reentries               | 8407       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 15390      |
| Average n fills per day     | 78.1       |
| Mean hours stuck            | 0.318706   |
| Max hours stuck             | 85.1167    |
| PNL sum                     | 12400.0    |
| Profit sum                  | 12400.0    |
| Loss sum                    | 0.0        |
| Fee sum                     | -514.8     |
| Biggest pos size            | 15125.5    |
| Biggest pos cost            | 13140.0    |
| Volume quote                | 5148440.0  |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.43%      |
| Final balance               | 1846.12    |
| Final equity                | 1846.07    |
| Net PNL + fees              | 346.12     |
| Total gain                  | 23.89%     |
| Average daily gain          | 0.0434%    |
| DG mean std ratio           | 0.1609     |
| Price action distance mean  | 0.0155959  |
| Price action distance std   | 0.0178457  |
| Price action distance max   | 0.450974   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9179     |
| Equity/balance ratio std    | 0.001958   |
| No. fills                   | 24827      |
| No. entries                 | 16757      |
| No. closes                  | 8070       |
| No. initial entries         | 6558       |
| No. reentries               | 10199      |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 8070       |
| Average n fills per day     | 51.4       |
| Mean hours stuck            | 0.511274   |
| Max hours stuck             | 111.133    |
| PNL sum                     | 358.4      |
| Profit sum                  | 358.4      |
| Loss sum                    | 0.0        |
| Fee sum                     | -12.25     |
| Biggest pos size            | 317.9      |
| Biggest pos cost            | 184.1      |
| Volume quote                | 122489.0   |
+-----------------------------+------------+
