+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | SANDUSDT  |
| No. days                    | 545.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.258%    |
| Final balance               | 6104.98   |
| Final equity                | 6103.27   |
| Net PNL + fees              | 4604.98   |
| Total gain                  | 310.8%    |
| Average daily gain          | 0.266%    |
| DG mean std ratio           | 0.1986    |
| Price action distance mean  | 0.0267713 |
| Price action distance std   | 0.0241423 |
| Price action distance max   | 0.374646  |
| Closest bankruptcy          | 99.5%     |
| Lowest equity/balance ratio | 0.7274    |
| Equity/balance ratio std    | 0.01201   |
| No. fills                   | 6814      |
| No. entries                 | 3939      |
| No. closes                  | 2875      |
| No. initial entries         | 2471      |
| No. reentries               | 1468      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2875      |
| Average n fills per day     | 12.5      |
| Mean hours stuck            | 2.00505   |
| Max hours stuck             | 117.033   |
| PNL sum                     | 4662.0    |
| Profit sum                  | 4662.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -56.94    |
| Biggest pos size            | 16060.0   |
| Biggest pos cost            | 5765.0    |
| Volume quote                | 569448.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.231%    |
| Final balance               | 1701.09   |
| Final equity                | 1701.07   |
| Net PNL + fees              | 201.086   |
| Total gain                  | 13.53%    |
| Average daily gain          | 0.0231%   |
| DG mean std ratio           | 0.1679    |
| Price action distance mean  | 0.0226577 |
| Price action distance std   | 0.0204079 |
| Price action distance max   | 0.249655  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9667    |
| Equity/balance ratio std    | 0.001336  |
| No. fills                   | 2729      |
| No. entries                 | 1508      |
| No. closes                  | 1221      |
| No. initial entries         | 1033      |
| No. reentries               | 475       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1221      |
| Average n fills per day     | 5.0       |
| Mean hours stuck            | 4.94972   |
| Max hours stuck             | 170.067   |
| PNL sum                     | 203.0     |
| Profit sum                  | 203.0     |
| Loss sum                    | 0.0       |
| Fee sum                     | -1.882    |
| Biggest pos size            | 670.0     |
| Biggest pos cost            | 169.1     |
| Volume quote                | 18815.2   |
+-----------------------------+-----------+
