+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | COMPUSDT   |
| Passivbot mode              | clock      |
| No. days                    | 950.0      |
| Starting balance            | 1000.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.106%     |
| Final balance               | 1284.55    |
| Final equity                | 1284.52    |
| Net PNL + fees              | 284.547    |
| Total gain                  | 31.22%     |
| Average daily gain          | 0.0265%    |
| Net PNL + fees              | 284.547    |
| Loss to profit ratio        | 0.6828     |
| Price action distance mean  | 0.007449   |
| Price action distance std   | 0.00921528 |
| Price action distance max   | 0.394594   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9294     |
| Equity/balance ratio std    | 0.001519   |
| No. fills                   | 22140      |
| No. entries                 | 14212      |
| No. closes                  | 7928       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 14212      |
| No. unstuck/EMA closes      | 7779       |
| No. normal closes           | 149        |
| Average n fills per day     | 23.4       |
| Mean hours stuck            | 1.02506    |
| Max hours stuck             | 9.2        |
| PNL sum                     | 312.2      |
| Profit sum                  | 984.4      |
| Loss sum                    | -672.2     |
| Fee sum                     | -27.65     |
| Volume quote                | 236933.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | -0.00857%  |
| Final balance               | 991.927    |
| Final equity                | 971.748    |
| Net PNL + fees              | -8.07266   |
| Total gain                  | -0.1801%   |
| Average daily gain          | -0.000857% |
| Net PNL + fees              | -8.07266   |
| Loss to profit ratio        | 1.003      |
| Price action distance mean  | 0.058942   |
| Price action distance std   | 0.0883226  |
| Price action distance max   | 0.543697   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.8833     |
| Equity/balance ratio std    | 0.01288    |
| No. fills                   | 15681      |
| No. entries                 | 7548       |
| No. closes                  | 8133       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 7548       |
| No. unstuck/EMA closes      | 7566       |
| No. normal closes           | 567        |
| Average n fills per day     | 16.6       |
| Mean hours stuck            | 1.44728    |
| Max hours stuck             | 20.2833    |
| PNL sum                     | -1.801     |
| Profit sum                  | 534.5      |
| Loss sum                    | -536.3     |
| Fee sum                     | -6.272     |
| Volume quote                | 479620.0   |
+-----------------------------+------------+
