+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ENJUSDT   |
| No. days                    | 661.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.314%    |
| Final balance               | 11912.0   |
| Final equity                | 11897.2   |
| Net PNL + fees              | 10412.0   |
| Total gain                  | 700.8%    |
| Average daily gain          | 0.323%    |
| DG mean std ratio           | 0.2268    |
| Price action distance mean  | 0.0222775 |
| Price action distance std   | 0.0242991 |
| Price action distance max   | 0.655368  |
| Closest bankruptcy          | 99.99%    |
| Lowest equity/balance ratio | 0.6042    |
| Equity/balance ratio std    | 0.01404   |
| No. fills                   | 5191      |
| No. entries                 | 3140      |
| No. closes                  | 2051      |
| No. initial entries         | 1811      |
| No. reentries               | 1329      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2051      |
| Average n fills per day     | 7.84      |
| Mean hours stuck            | 3.08968   |
| Max hours stuck             | 109.5     |
| PNL sum                     | 10510.0   |
| Profit sum                  | 10510.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -99.94    |
| Biggest pos size            | 17070.8   |
| Biggest pos cost            | 9769.0    |
| Volume quote                | 999384.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.263%    |
| Final balance               | 1784.52   |
| Final equity                | 1784.52   |
| Net PNL + fees              | 284.518   |
| Total gain                  | 19.16%    |
| Average daily gain          | 0.0264%   |
| DG mean std ratio           | 0.168     |
| Price action distance mean  | 0.0154274 |
| Price action distance std   | 0.0189895 |
| Price action distance max   | 0.259451  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.965     |
| Equity/balance ratio std    | 0.001656  |
| No. fills                   | 4119      |
| No. entries                 | 2588      |
| No. closes                  | 1531      |
| No. initial entries         | 1222      |
| No. reentries               | 1366      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1531      |
| Average n fills per day     | 6.22      |
| Mean hours stuck            | 3.98419   |
| Max hours stuck             | 181.1     |
| PNL sum                     | 287.4     |
| Profit sum                  | 287.4     |
| Loss sum                    | 0.0       |
| Fee sum                     | -2.907    |
| Biggest pos size            | 850.5     |
| Biggest pos cost            | 178.0     |
| Volume quote                | 29073.7   |
+-----------------------------+-----------+
