+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | DOTUSDT   |
| No. days                    | 708.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.206%    |
| Final balance               | 6456.45   |
| Final equity                | 6438.92   |
| Net PNL + fees              | 4956.45   |
| Total gain                  | 343.6%    |
| Average daily gain          | 0.21%     |
| DG mean std ratio           | 0.2013    |
| Price action distance mean  | 0.0151152 |
| Price action distance std   | 0.0190384 |
| Price action distance max   | 0.602516  |
| Closest bankruptcy          | 99.93%    |
| Lowest equity/balance ratio | 0.624     |
| Equity/balance ratio std    | 0.007377  |
| No. fills                   | 29006     |
| No. entries                 | 16525     |
| No. closes                  | 12481     |
| No. initial entries         | 12350     |
| No. reentries               | 4175      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 12481     |
| Average n fills per day     | 40.9      |
| Mean hours stuck            | 0.588484  |
| Max hours stuck             | 181.567   |
| PNL sum                     | 5154.0    |
| Profit sum                  | 5154.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -197.0    |
| Biggest pos size            | 526.9     |
| Biggest pos cost            | 5534.0    |
| Volume quote                | 1970500.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0664%   |
| Final balance               | 1572.29   |
| Final equity                | 1572.17   |
| Net PNL + fees              | 72.2894   |
| Total gain                  | 5.13%     |
| Average daily gain          | 0.00667%  |
| DG mean std ratio           | 0.07537   |
| Price action distance mean  | 0.0296608 |
| Price action distance std   | 0.0270559 |
| Price action distance max   | 0.172078  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9792    |
| Equity/balance ratio std    | 0.0009351 |
| No. fills                   | 17136     |
| No. entries                 | 9671      |
| No. closes                  | 7465      |
| No. initial entries         | 7397      |
| No. reentries               | 2271      |
| No. unstuck entries         | 3         |
| No. unstuck closes          | 0         |
| No. normal closes           | 7465      |
| Average n fills per day     | 24.2      |
| Mean hours stuck            | 0.996366  |
| Max hours stuck             | 137.45    |
| PNL sum                     | 76.95     |
| Profit sum                  | 76.95     |
| Loss sum                    | 0.0       |
| Fee sum                     | -4.664    |
| Biggest pos size            | 26.7      |
| Biggest pos cost            | 155.3     |
| Volume quote                | 46644.5   |
+-----------------------------+-----------+
