+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | EGLDUSDT  |
| No. days                    | 677.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.208%    |
| Final balance               | 6136.78   |
| Final equity                | 6136.31   |
| Net PNL + fees              | 4636.78   |
| Total gain                  | 323.4%    |
| Average daily gain          | 0.216%    |
| DG mean std ratio           | 0.1685    |
| Price action distance mean  | 0.0143521 |
| Price action distance std   | 0.0187089 |
| Price action distance max   | 0.537441  |
| Closest bankruptcy          | 99.79%    |
| Lowest equity/balance ratio | 0.6509    |
| Equity/balance ratio std    | 0.01251   |
| No. fills                   | 35929     |
| No. entries                 | 20582     |
| No. closes                  | 15347     |
| No. initial entries         | 15033     |
| No. reentries               | 5549      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 15347     |
| Average n fills per day     | 53.0      |
| Mean hours stuck            | 0.457087  |
| Max hours stuck             | 143.517   |
| PNL sum                     | 4851.0    |
| Profit sum                  | 4851.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -214.3    |
| Biggest pos size            | 208.91    |
| Biggest pos cost            | 5430.0    |
| Volume quote                | 2142660.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | -20.2%    |
| Final balance               | 0.0015    |
| Final equity                | 0.0015    |
| Net PNL + fees              | -1405.09  |
| Total gain                  | -93.65%   |
| Average daily gain          | -0.677%   |
| DG mean std ratio           | -0.08365  |
| Price action distance mean  | 0.350698  |
| Price action distance std   | 0.345586  |
| Price action distance max   | 0.903434  |
| Closest bankruptcy          | 5.993%    |
| Lowest equity/balance ratio | 0.06406   |
| Equity/balance ratio std    | 0.1072    |
| No. fills                   | 251       |
| No. entries                 | 170       |
| No. closes                  | 80        |
| No. initial entries         | 63        |
| No. reentries               | 107       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 80        |
| Average n fills per day     | 0.37      |
| Mean hours stuck            | 65.8501   |
| Max hours stuck             | 12801.4   |
| PNL sum                     | -1405.0   |
| Profit sum                  | 26.33     |
| Loss sum                    | -1431.0   |
| Fee sum                     | -0.2705   |
| Biggest pos size            | 19.22     |
| Biggest pos cost            | 152.7     |
| Volume quote                | 2552.06   |
+-----------------------------+-----------+
