+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | EOSUSDT    |
| No. days                    | 937.665    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.224%     |
| Final balance               | 1849.88    |
| Final equity                | 1847.08    |
| Net PNL + fees              | 349.877    |
| Total gain                  | 24.17%     |
| Average daily gain          | 0.0223%    |
| DG mean std ratio           | 0.1841     |
| Price action distance mean  | 0.0100817  |
| Price action distance std   | 0.00827958 |
| Price action distance max   | 0.36252    |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9735     |
| Equity/balance ratio std    | 0.0003107  |
| No. fills                   | 28496      |
| No. entries                 | 15128      |
| No. closes                  | 13368      |
| No. initial entries         | 12386      |
| No. reentries               | 2718       |
| No. unstuck entries         | 24         |
| No. unstuck closes          | 118        |
| No. normal closes           | 13250      |
| Average n fills per day     | 30.4       |
| Mean hours stuck            | 0.813475   |
| Max hours stuck             | 102.933    |
| PNL sum                     | 362.5      |
| Profit sum                  | 392.9      |
| Loss sum                    | -30.43     |
| Fee sum                     | -12.63     |
| Biggest pos size            | 197.5      |
| Biggest pos cost            | 184.5      |
| Volume quote                | 126323.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.146%     |
| Final balance               | 1720.53    |
| Final equity                | 1720.53    |
| Net PNL + fees              | 220.531    |
| Total gain                  | 15.24%     |
| Average daily gain          | 0.0149%    |
| DG mean std ratio           | 0.06765    |
| Price action distance mean  | 0.0128609  |
| Price action distance std   | 0.018557   |
| Price action distance max   | 0.276405   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9618     |
| Equity/balance ratio std    | 0.001524   |
| No. fills                   | 23751      |
| No. entries                 | 17778      |
| No. closes                  | 5973       |
| No. initial entries         | 5932       |
| No. reentries               | 11803      |
| No. unstuck entries         | 43         |
| No. unstuck closes          | 4          |
| No. normal closes           | 5969       |
| Average n fills per day     | 25.3       |
| Mean hours stuck            | 0.98667    |
| Max hours stuck             | 278.133    |
| PNL sum                     | 228.6      |
| Profit sum                  | 232.0      |
| Loss sum                    | -3.409     |
| Fee sum                     | -8.07      |
| Biggest pos size            | 162.7      |
| Biggest pos cost            | 171.6      |
| Volume quote                | 80695.3    |
+-----------------------------+------------+
