+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | GMTUSDT   |
| No. days                    | 138.832   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.583%    |
| Final balance               | 3359.66   |
| Final equity                | 3346.89   |
| Net PNL + fees              | 1859.66   |
| Total gain                  | 129.6%    |
| Average daily gain          | 0.589%    |
| DG mean std ratio           | 0.3192    |
| Price action distance mean  | 0.0187397 |
| Price action distance std   | 0.0217446 |
| Price action distance max   | 0.176898  |
| Closest bankruptcy          | 99.81%    |
| Lowest equity/balance ratio | 0.8496    |
| Equity/balance ratio std    | 0.01332   |
| No. fills                   | 17914     |
| No. entries                 | 11525     |
| No. closes                  | 6389      |
| No. initial entries         | 5843      |
| No. reentries               | 5677      |
| No. unstuck entries         | 5         |
| No. unstuck closes          | 93        |
| No. normal closes           | 6296      |
| Average n fills per day     | 129.0     |
| Mean hours stuck            | 0.194091  |
| Max hours stuck             | 49.8833   |
| PNL sum                     | 1945.0    |
| Profit sum                  | 1989.0    |
| Loss sum                    | -44.68    |
| Fee sum                     | -84.84    |
| Biggest pos size            | 4780.0    |
| Biggest pos cost            | 2916.0    |
| Volume quote                | 848396.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.601%    |
| Final balance               | 1630.53   |
| Final equity                | 1550.93   |
| Net PNL + fees              | 130.526   |
| Total gain                  | 9.088%    |
| Average daily gain          | 0.0605%   |
| DG mean std ratio           | 0.02223   |
| Price action distance mean  | 0.337698  |
| Price action distance std   | 0.268119  |
| Price action distance max   | 0.795567  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.6127    |
| Equity/balance ratio std    | 0.1024    |
| No. fills                   | 9909      |
| No. entries                 | 7710      |
| No. closes                  | 2199      |
| No. initial entries         | 1153      |
| No. reentries               | 6557      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 3         |
| No. normal closes           | 2196      |
| Average n fills per day     | 71.4      |
| Mean hours stuck            | 0.602635  |
| Max hours stuck             | 1076.25   |
| PNL sum                     | 136.3     |
| Profit sum                  | 136.4     |
| Loss sum                    | -0.09775  |
| Fee sum                     | -5.796    |
| Biggest pos size            | 252.0     |
| Biggest pos cost            | 161.4     |
| Volume quote                | 57959.3   |
+-----------------------------+-----------+
