+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | LINKUSDT  |
| No. days                    | 928.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.26%     |
| Final balance               | 1908.8    |
| Final equity                | 1908.64   |
| Net PNL + fees              | 408.802   |
| Total gain                  | 28.3%     |
| Average daily gain          | 0.026%    |
| DG mean std ratio           | 0.1878    |
| Price action distance mean  | 0.0102357 |
| Price action distance std   | 0.0116285 |
| Price action distance max   | 0.455871  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9687    |
| Equity/balance ratio std    | 0.0007424 |
| No. fills                   | 47410     |
| No. entries                 | 28186     |
| No. closes                  | 19224     |
| No. initial entries         | 17067     |
| No. reentries               | 11110     |
| No. unstuck entries         | 9         |
| No. unstuck closes          | 0         |
| No. normal closes           | 19224     |
| Average n fills per day     | 51.1      |
| Mean hours stuck            | 0.496038  |
| Max hours stuck             | 95.9833   |
| PNL sum                     | 424.6     |
| Profit sum                  | 424.6     |
| Loss sum                    | 0.0       |
| Fee sum                     | -15.76    |
| Biggest pos size            | 76.0      |
| Biggest pos cost            | 189.8     |
| Volume quote                | 157641.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.163%    |
| Final balance               | 1744.33   |
| Final equity                | 1744.33   |
| Net PNL + fees              | 244.329   |
| Total gain                  | 17.27%    |
| Average daily gain          | 0.0163%   |
| DG mean std ratio           | 0.1197    |
| Price action distance mean  | 0.0112925 |
| Price action distance std   | 0.0152325 |
| Price action distance max   | 0.202825  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9744    |
| Equity/balance ratio std    | 0.001485  |
| No. fills                   | 42718     |
| No. entries                 | 24702     |
| No. closes                  | 18016     |
| No. initial entries         | 16958     |
| No. reentries               | 7720      |
| No. unstuck entries         | 24        |
| No. unstuck closes          | 39        |
| No. normal closes           | 17977     |
| Average n fills per day     | 46.0      |
| Mean hours stuck            | 0.534894  |
| Max hours stuck             | 73.4333   |
| PNL sum                     | 259.0     |
| Profit sum                  | 267.7     |
| Loss sum                    | -8.655    |
| Fee sum                     | -14.67    |
| Biggest pos size            | 77.7      |
| Biggest pos cost            | 174.8     |
| Volume quote                | 146746.0  |
+-----------------------------+-----------+
