+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | DOTUSDT   |
| No. days                    | 700.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.251%    |
| Final balance               | 8716.15   |
| Final equity                | 8710.89   |
| Net PNL + fees              | 7216.15   |
| Total gain                  | 494.1%    |
| Average daily gain          | 0.259%    |
| DG mean std ratio           | 0.202     |
| Price action distance mean  | 0.0114899 |
| Price action distance std   | 0.0151166 |
| Price action distance max   | 0.892428  |
| Closest bankruptcy          | 99.75%    |
| Lowest equity/balance ratio | 0.5279    |
| Equity/balance ratio std    | 0.01073   |
| No. fills                   | 20956     |
| No. entries                 | 12985     |
| No. closes                  | 7971      |
| No. initial entries         | 6048      |
| No. reentries               | 6937      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 7971      |
| Average n fills per day     | 29.9      |
| Mean hours stuck            | 0.876614  |
| Max hours stuck             | 89.1667   |
| PNL sum                     | 7412.0    |
| Profit sum                  | 7412.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -195.8    |
| Biggest pos size            | 1001.1    |
| Biggest pos cost            | 8121.0    |
| Volume quote                | 1958270.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.188%    |
| Final balance               | 1710.9    |
| Final equity                | 1710.82   |
| Net PNL + fees              | 210.897   |
| Total gain                  | 14.88%    |
| Average daily gain          | 0.0188%   |
| DG mean std ratio           | 0.1422    |
| Price action distance mean  | 0.0144708 |
| Price action distance std   | 0.020371  |
| Price action distance max   | 0.175194  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9803    |
| Equity/balance ratio std    | 0.001821  |
| No. fills                   | 32529     |
| No. entries                 | 18307     |
| No. closes                  | 14222     |
| No. initial entries         | 14186     |
| No. reentries               | 4121      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 14222     |
| Average n fills per day     | 46.4      |
| Mean hours stuck            | 0.51762   |
| Max hours stuck             | 325.4     |
| PNL sum                     | 223.2     |
| Profit sum                  | 223.2     |
| Loss sum                    | 0.0       |
| Fee sum                     | -12.28    |
| Biggest pos size            | 36.8      |
| Biggest pos cost            | 170.0     |
| Volume quote                | 122765.0  |
+-----------------------------+-----------+
