+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | SOLUSDT    |
| No. days                    | 664.707    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.476%     |
| Final balance               | 35127.2    |
| Final equity                | 35003.2    |
| Net PNL + fees              | 33627.2    |
| Total gain                  | 2356.0%    |
| Average daily gain          | 0.488%     |
| DG mean std ratio           | 0.2934     |
| Price action distance mean  | 0.0135057  |
| Price action distance std   | 0.0212758  |
| Price action distance max   | 0.463224   |
| Closest bankruptcy          | 99.81%     |
| Lowest equity/balance ratio | 0.6841     |
| Equity/balance ratio std    | 0.01718    |
| No. fills                   | 61462      |
| No. entries                 | 36627      |
| No. closes                  | 24835      |
| No. initial entries         | 23234      |
| No. reentries               | 13393      |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 24835      |
| Average n fills per day     | 92.5       |
| Mean hours stuck            | 0.266304   |
| Max hours stuck             | 160.117    |
| PNL sum                     | 35340.0    |
| Profit sum                  | 35340.0    |
| Loss sum                    | 0.0        |
| Fee sum                     | -1710.0    |
| Biggest pos size            | 1575.3     |
| Biggest pos cost            | 34500.0    |
| Volume quote                | 17098700.0 |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.287%     |
| Final balance               | 1814.65    |
| Final equity                | 1814.64    |
| Net PNL + fees              | 314.65     |
| Total gain                  | 22.04%     |
| Average daily gain          | 0.0432%    |
| DG mean std ratio           | 0.02532    |
| Price action distance mean  | 0.280295   |
| Price action distance std   | 0.312148   |
| Price action distance max   | 0.829759   |
| Closest bankruptcy          | 88.51%     |
| Lowest equity/balance ratio | 0.5161     |
| Equity/balance ratio std    | 0.1248     |
| No. fills                   | 37131      |
| No. entries                 | 27820      |
| No. closes                  | 9311       |
| No. initial entries         | 8678       |
| No. reentries               | 19142      |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 9311       |
| Average n fills per day     | 55.9       |
| Mean hours stuck            | 0.485882   |
| Max hours stuck             | 6465.07    |
| PNL sum                     | 330.6      |
| Profit sum                  | 330.6      |
| Loss sum                    | 0.0        |
| Fee sum                     | -15.95     |
| Biggest pos size            | 112.1      |
| Biggest pos cost            | 179.3      |
| Volume quote                | 159472.0   |
+-----------------------------+------------+
