+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ENJUSDT   |
| No. days                    | 649.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.394%    |
| Final balance               | 19316.1   |
| Final equity                | 19254.0   |
| Net PNL + fees              | 17816.1   |
| Total gain                  | 1197.0%   |
| Average daily gain          | 0.416%    |
| DG mean std ratio           | 0.1949    |
| Price action distance mean  | 0.0320435 |
| Price action distance std   | 0.0364336 |
| Price action distance max   | 0.681629  |
| Closest bankruptcy          | 99.97%    |
| Lowest equity/balance ratio | 0.5946    |
| Equity/balance ratio std    | 0.02415   |
| No. fills                   | 3968      |
| No. entries                 | 2594      |
| No. closes                  | 1374      |
| No. initial entries         | 1090      |
| No. reentries               | 1504      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1374      |
| Average n fills per day     | 6.11      |
| Mean hours stuck            | 3.98084   |
| Max hours stuck             | 188.117   |
| PNL sum                     | 17960.0   |
| Profit sum                  | 17960.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -139.3    |
| Biggest pos size            | 37538.0   |
| Biggest pos cost            | 17900.0   |
| Volume quote                | 1393290.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.273%    |
| Final balance               | 1790.87   |
| Final equity                | 1790.87   |
| Net PNL + fees              | 290.873   |
| Total gain                  | 19.58%    |
| Average daily gain          | 0.0274%   |
| DG mean std ratio           | 0.197     |
| Price action distance mean  | 0.0170773 |
| Price action distance std   | 0.0182104 |
| Price action distance max   | 0.244     |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9677    |
| Equity/balance ratio std    | 0.001581  |
| No. fills                   | 12658     |
| No. entries                 | 11061     |
| No. closes                  | 1597      |
| No. initial entries         | 1261      |
| No. reentries               | 9800      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1597      |
| Average n fills per day     | 19.5      |
| Mean hours stuck            | 1.63226   |
| Max hours stuck             | 106.633   |
| PNL sum                     | 293.7     |
| Profit sum                  | 293.7     |
| Loss sum                    | 0.0       |
| Fee sum                     | -2.862    |
| Biggest pos size            | 772.2     |
| Biggest pos cost            | 174.0     |
| Volume quote                | 28624.2   |
+-----------------------------+-----------+
