+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | SANDUSDT   |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 840.0      |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.275%     |
| ADG weighted per exposure      | 0.142%     |
| Final balance                  | 1582.86    |
| Final equity                   | 1582.86    |
| Net PNL + fees                 | 582.856    |
| Net Total gain                 | 58.29%     |
| Average daily gain             | 0.055%     |
| Average daily gain weighted    | 0.0284%    |
| Loss to profit ratio           | 0.0391     |
| Price action distance mean     | 0.00927863 |
| Price action distance std      | 0.0175386  |
| Price action distance max      | 0.55684    |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9285     |
| Mean of 10 worst eq/bal ratios | 0.9523     |
| Equity/balance ratio std       | 0.002386   |
| No. fills                      | 15055      |
| No. entries                    | 8631       |
| No. closes                     | 6424       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 8631       |
| No. unstuck/EMA closes         | 2565       |
| No. normal closes              | 3859       |
| Average n fills per day        | 18.0       |
| Mean hours stuck               | 1.33232    |
| Max hours stuck                | 24.0667    |
| PNL sum                        | 595.5      |
| Profit sum                     | 619.7      |
| Loss sum                       | -24.23     |
| Fee sum                        | -12.63     |
| Volume quote                   | 198972.0   |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.207%     |
| ADG weighted per exposure      | 0.187%     |
| Final balance                  | 1188.49    |
| Final equity                   | 1188.49    |
| Net PNL + fees                 | 188.488    |
| Net Total gain                 | 18.85%     |
| Average daily gain             | 0.0207%    |
| Average daily gain weighted    | 0.0187%    |
| Loss to profit ratio           | 0.1292     |
| Price action distance mean     | 0.0130289  |
| Price action distance std      | 0.0198025  |
| Price action distance max      | 0.237568   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9686     |
| Mean of 10 worst eq/bal ratios | 0.9713     |
| Equity/balance ratio std       | 0.001683   |
| No. fills                      | 15536      |
| No. entries                    | 8513       |
| No. closes                     | 7023       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 8513       |
| No. unstuck/EMA closes         | 2115       |
| No. normal closes              | 4908       |
| Average n fills per day        | 18.6       |
| Mean hours stuck               | 1.29099    |
| Max hours stuck                | 54.3333    |
| PNL sum                        | 193.9      |
| Profit sum                     | 222.7      |
| Loss sum                       | -28.78     |
| Fee sum                        | -5.444     |
| Volume quote                   | 153441.0   |
+--------------------------------+------------+
