+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | ADAUSDT    |
| No. days                    | 914.665    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.372%     |
| Final balance               | 44828.1    |
| Final equity                | 44808.9    |
| Net PNL + fees              | 43328.1    |
| Total gain                  | 3037.0%    |
| Average daily gain          | 0.418%     |
| DG mean std ratio           | 0.1214     |
| Price action distance mean  | 0.0086392  |
| Price action distance std   | 0.0167465  |
| Price action distance max   | 1.00693    |
| Closest bankruptcy          | 99.93%     |
| Lowest equity/balance ratio | 0.4983     |
| Equity/balance ratio std    | 0.01231    |
| No. fills                   | 55293      |
| No. entries                 | 29159      |
| No. closes                  | 26134      |
| No. initial entries         | 20398      |
| No. reentries               | 8649       |
| No. unstuck entries         | 112        |
| No. unstuck closes          | 4629       |
| No. normal closes           | 21505      |
| Average n fills per day     | 60.5       |
| Mean hours stuck            | 0.404667   |
| Max hours stuck             | 74.9667    |
| PNL sum                     | 45560.0    |
| Profit sum                  | 54830.0    |
| Loss sum                    | -9273.0    |
| Fee sum                     | -2230.0    |
| Biggest pos size            | 101856.0   |
| Biggest pos cost            | 44700.0    |
| Volume quote                | 22295600.0 |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.158%     |
| Final balance               | 1733.06    |
| Final equity                | 1733.06    |
| Net PNL + fees              | 233.056    |
| Total gain                  | 15.99%     |
| Average daily gain          | 0.0159%    |
| DG mean std ratio           | 0.117      |
| Price action distance mean  | 0.018759   |
| Price action distance std   | 0.016074   |
| Price action distance max   | 0.187696   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.977      |
| Equity/balance ratio std    | 0.001149   |
| No. fills                   | 24722      |
| No. entries                 | 15073      |
| No. closes                  | 9649       |
| No. initial entries         | 9626       |
| No. reentries               | 5447       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 9649       |
| Average n fills per day     | 27.0       |
| Mean hours stuck            | 0.891848   |
| Max hours stuck             | 161.95     |
| PNL sum                     | 239.8      |
| Profit sum                  | 239.8      |
| Loss sum                    | 0.0        |
| Fee sum                     | -6.746     |
| Biggest pos size            | 6782.0     |
| Biggest pos cost            | 174.2      |
| Volume quote                | 67457.9    |
+-----------------------------+------------+
