+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | CHZUSDT   |
| No. days                    | 558.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.466%    |
| Final balance               | 1945.65   |
| Final equity                | 1945.19   |
| Net PNL + fees              | 445.652   |
| Total gain                  | 30.96%    |
| Average daily gain          | 0.0471%   |
| DG mean std ratio           | 0.1447    |
| Price action distance mean  | 0.0152624 |
| Price action distance std   | 0.01597   |
| Price action distance max   | 0.688394  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9592    |
| Equity/balance ratio std    | 0.0009904 |
| No. fills                   | 56704     |
| No. entries                 | 41823     |
| No. closes                  | 14881     |
| No. initial entries         | 12601     |
| No. reentries               | 29143     |
| No. unstuck entries         | 79        |
| No. unstuck closes          | 537       |
| No. normal closes           | 14344     |
| Average n fills per day     | 101.0     |
| Mean hours stuck            | 0.266999  |
| Max hours stuck             | 70.5667   |
| PNL sum                     | 464.3     |
| Profit sum                  | 566.6     |
| Loss sum                    | -102.2    |
| Fee sum                     | -18.69    |
| Biggest pos size            | 8315.0    |
| Biggest pos cost            | 194.4     |
| Volume quote                | 186929.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.25%     |
| Final balance               | 1724.48   |
| Final equity                | 1724.48   |
| Net PNL + fees              | 224.484   |
| Total gain                  | 15.52%    |
| Average daily gain          | 0.0251%   |
| DG mean std ratio           | 0.1618    |
| Price action distance mean  | 0.0140575 |
| Price action distance std   | 0.016656  |
| Price action distance max   | 0.327987  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9512    |
| Equity/balance ratio std    | 0.001752  |
| No. fills                   | 27284     |
| No. entries                 | 16677     |
| No. closes                  | 10607     |
| No. initial entries         | 10192     |
| No. reentries               | 6465      |
| No. unstuck entries         | 20        |
| No. unstuck closes          | 14        |
| No. normal closes           | 10593     |
| Average n fills per day     | 48.8      |
| Mean hours stuck            | 0.501382  |
| Max hours stuck             | 85.9667   |
| PNL sum                     | 232.8     |
| Profit sum                  | 236.7     |
| Loss sum                    | -3.923    |
| Fee sum                     | -8.284    |
| Biggest pos size            | 6437.0    |
| Biggest pos cost            | 171.4     |
| Volume quote                | 82840.8   |
+-----------------------------+-----------+
