+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | BNBUSDT   |
| No. days                    | 902.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.103%    |
| Final balance               | 3800.8    |
| Final equity                | 3795.71   |
| Net PNL + fees              | 2300.8    |
| Total gain                  | 159.9%    |
| Average daily gain          | 0.106%    |
| DG mean std ratio           | 0.124     |
| Price action distance mean  | 0.0149467 |
| Price action distance std   | 0.0199287 |
| Price action distance max   | 0.485794  |
| Closest bankruptcy          | 99.74%    |
| Lowest equity/balance ratio | 0.674     |
| Equity/balance ratio std    | 0.008854  |
| No. fills                   | 23423     |
| No. entries                 | 14542     |
| No. closes                  | 8881      |
| No. initial entries         | 8785      |
| No. reentries               | 5757      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 7         |
| No. normal closes           | 8874      |
| Average n fills per day     | 25.9      |
| Mean hours stuck            | 0.930622  |
| Max hours stuck             | 337.6     |
| PNL sum                     | 2398.0    |
| Profit sum                  | 2398.0    |
| Loss sum                    | -0.345    |
| Fee sum                     | -97.29    |
| Biggest pos size            | 128.51    |
| Biggest pos cost            | 3684.0    |
| Volume quote                | 972946.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0382%   |
| Final balance               | 1552.6    |
| Final equity                | 1552.6    |
| Net PNL + fees              | 52.6035   |
| Total gain                  | 3.646%    |
| Average daily gain          | 0.00385%  |
| DG mean std ratio           | 0.04693   |
| Price action distance mean  | 0.0226701 |
| Price action distance std   | 0.0217843 |
| Price action distance max   | 0.216026  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9721    |
| Equity/balance ratio std    | 0.001145  |
| No. fills                   | 5425      |
| No. entries                 | 3076      |
| No. closes                  | 2349      |
| No. initial entries         | 2190      |
| No. reentries               | 884       |
| No. unstuck entries         | 2         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2349      |
| Average n fills per day     | 6.01      |
| Mean hours stuck            | 4.10302   |
| Max hours stuck             | 278.283   |
| PNL sum                     | 54.69     |
| Profit sum                  | 54.69     |
| Loss sum                    | 0.0       |
| Fee sum                     | -2.082    |
| Biggest pos size            | 4.75      |
| Biggest pos cost            | 155.1     |
| Volume quote                | 20821.6   |
+-----------------------------+-----------+
