+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | binance   |
| Market type                 | futures   |
| Symbol                      | DOGEUSDT  |
| No. days                    | 814.624   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.292%    |
| Final balance               | 1903.21   |
| Final equity                | 1902.94   |
| Net PNL + fees              | 403.211   |
| Total gain                  | 27.56%    |
| Average daily gain          | 0.0293%   |
| Loss to profit ratio        | 3.753e-05 |
| Price action distance mean  | 0.0149798 |
| Price action distance std   | 0.0125893 |
| Price action distance max   | 0.559206  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9641    |
| Equity/balance ratio std    | 0.0006664 |
| No. fills                   | 17121     |
| No. entries                 | 9562      |
| No. closes                  | 7559      |
| No. initial entries         | 7084      |
| No. reentries               | 2460      |
| No. unstuck entries         | 18        |
| No. unstuck closes          | 15        |
| No. normal closes           | 7544      |
| Average n fills per day     | 21.0      |
| Mean hours stuck            | 3.02272   |
| Max hours stuck             | 352.783   |
| PNL sum                     | 413.4     |
| Profit sum                  | 413.4     |
| Loss sum                    | -0.01552  |
| Fee sum                     | -10.18    |
| Biggest pos size            | 43870.0   |
| Biggest pos cost            | 186.7     |
| Volume quote                | 101798.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0726%   |
| Final balance               | 1591.4    |
| Final equity                | 1591.44   |
| Net PNL + fees              | 91.3989   |
| Total gain                  | 6.156%    |
| Average daily gain          | 0.00774%  |
| Loss to profit ratio        | 0.0       |
| Price action distance mean  | 0.0301893 |
| Price action distance std   | 0.0335954 |
| Price action distance max   | 0.450818  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9212    |
| Equity/balance ratio std    | 0.002917  |
| No. fills                   | 2358      |
| No. entries                 | 1443      |
| No. closes                  | 915       |
| No. initial entries         | 889       |
| No. reentries               | 541       |
| No. unstuck entries         | 13        |
| No. unstuck closes          | 0         |
| No. normal closes           | 915       |
| Average n fills per day     | 2.89      |
| Mean hours stuck            | 11.1656   |
| Max hours stuck             | 819.15    |
| PNL sum                     | 92.34     |
| Profit sum                  | 92.34     |
| Loss sum                    | 0.0       |
| Fee sum                     | -0.9417   |
| Biggest pos size            | 17244.0   |
| Biggest pos cost            | 155.2     |
| Volume quote                | 9416.81   |
+-----------------------------+-----------+
