+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ADAUSDT   |
| Passivbot mode              | clock     |
| No. days                    | 1100.0    |
| Starting balance            | 500.0     |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.362%    |
| Final balance               | 1346.7    |
| Final equity                | 1346.7    |
| Net PNL + fees              | 846.703   |
| Total gain                  | 171.5%    |
| Average daily gain          | 0.0904%   |
| Net PNL + fees              | 846.703   |
| Loss to profit ratio        | 0.2373    |
| Price action distance mean  | 0.0152759 |
| Price action distance std   | 0.0288888 |
| Price action distance max   | 0.879248  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.883     |
| Equity/balance ratio std    | 0.003785  |
| No. fills                   | 5992      |
| No. entries                 | 2919      |
| No. closes                  | 3073      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 2919      |
| No. unstuck/EMA closes      | 3046      |
| No. normal closes           | 27        |
| Average n fills per day     | 5.46      |
| Mean hours stuck            | 4.39086   |
| Max hours stuck             | 76.9      |
| PNL sum                     | 857.5     |
| Profit sum                  | 1124.0    |
| Loss sum                    | -266.8    |
| Fee sum                     | -10.84    |
| Volume quote                | 150601.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.121%    |
| Final balance               | 570.76    |
| Final equity                | 570.765   |
| Net PNL + fees              | 70.7603   |
| Total gain                  | 14.45%    |
| Average daily gain          | 0.0121%   |
| Net PNL + fees              | 70.7603   |
| Loss to profit ratio        | 0.2339    |
| Price action distance mean  | 0.0116886 |
| Price action distance std   | 0.0100287 |
| Price action distance max   | 0.106537  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9896    |
| Equity/balance ratio std    | 0.0002798 |
| No. fills                   | 5848      |
| No. entries                 | 3278      |
| No. closes                  | 2570      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 3278      |
| No. unstuck/EMA closes      | 2565      |
| No. normal closes           | 5         |
| Average n fills per day     | 5.33      |
| Mean hours stuck            | 4.50128   |
| Max hours stuck             | 93.6      |
| PNL sum                     | 72.23     |
| Profit sum                  | 94.28     |
| Loss sum                    | -22.05    |
| Fee sum                     | -1.467    |
| Volume quote                | 14129.2   |
+-----------------------------+-----------+
