+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | ETHUSDT    |
| Passivbot mode              | clock      |
| No. days                    | 1100.0     |
| Starting balance            | 500.0      |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.101%     |
| Final balance               | 664.501    |
| Final equity                | 664.294    |
| Net PNL + fees              | 164.501    |
| Total gain                  | 34.14%     |
| Average daily gain          | 0.0252%    |
| Net PNL + fees              | 164.501    |
| Loss to profit ratio        | 0.2343     |
| Price action distance mean  | 0.0278174  |
| Price action distance std   | 0.0278519  |
| Price action distance max   | 0.619892   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9041     |
| Equity/balance ratio std    | 0.003496   |
| No. fills                   | 3465       |
| No. entries                 | 1866       |
| No. closes                  | 1599       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 1866       |
| No. unstuck/EMA closes      | 31         |
| No. normal closes           | 1568       |
| Average n fills per day     | 3.07       |
| Mean hours stuck            | 7.80116    |
| Max hours stuck             | 121.833    |
| PNL sum                     | 170.7      |
| Profit sum                  | 222.9      |
| Loss sum                    | -52.23     |
| Fee sum                     | -6.207     |
| Volume quote                | 54875.0    |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.297%     |
| Final balance               | 698.863    |
| Final equity                | 698.842    |
| Net PNL + fees              | 198.863    |
| Total gain                  | 81.56%     |
| Average daily gain          | 0.0297%    |
| Net PNL + fees              | 198.863    |
| Loss to profit ratio        | 0.6233     |
| Price action distance mean  | 0.00989021 |
| Price action distance std   | 0.0122071  |
| Price action distance max   | 0.121142   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.987      |
| Equity/balance ratio std    | 0.0004999  |
| No. fills                   | 116898     |
| No. entries                 | 58478      |
| No. closes                  | 58420      |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 58478      |
| No. unstuck/EMA closes      | 58307      |
| No. normal closes           | 113        |
| Average n fills per day     | 104.0      |
| Mean hours stuck            | 0.231379   |
| Max hours stuck             | 14.8333    |
| PNL sum                     | 407.8      |
| Profit sum                  | 1083.0     |
| Loss sum                    | -674.9     |
| Fee sum                     | -208.9     |
| Volume quote                | 1049830.0  |
+-----------------------------+------------+
