+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | MATICUSDT  |
| No. days                    | 626.706    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.622%     |
| Final balance               | 73015.0    |
| Final equity                | 72966.0    |
| Net PNL + fees              | 71515.0    |
| Total gain                  | 5021.0%    |
| Average daily gain          | 0.733%     |
| DG mean std ratio           | 0.1117     |
| Price action distance mean  | 0.00996871 |
| Price action distance std   | 0.0151877  |
| Price action distance max   | 0.301089   |
| Closest bankruptcy          | 99.94%     |
| Lowest equity/balance ratio | 0.7686     |
| Equity/balance ratio std    | 0.01239    |
| No. fills                   | 57548      |
| No. entries                 | 31501      |
| No. closes                  | 26047      |
| No. initial entries         | 24076      |
| No. reentries               | 7425       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 26047      |
| Average n fills per day     | 91.8       |
| Mean hours stuck            | 0.270253   |
| Max hours stuck             | 109.117    |
| PNL sum                     | 75310.0    |
| Profit sum                  | 75310.0    |
| Loss sum                    | 0.0        |
| Fee sum                     | -3798.0    |
| Biggest pos size            | 186216.0   |
| Biggest pos cost            | 71020.0    |
| Volume quote                | 37977100.0 |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.214%     |
| Final balance               | 1715.03    |
| Final equity                | 1715.02    |
| Net PNL + fees              | 215.029    |
| Total gain                  | 15.01%     |
| Average daily gain          | 0.0215%    |
| DG mean std ratio           | 0.1384     |
| Price action distance mean  | 0.0158608  |
| Price action distance std   | 0.0171374  |
| Price action distance max   | 0.246028   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9674     |
| Equity/balance ratio std    | 0.001825   |
| No. fills                   | 34837      |
| No. entries                 | 19171      |
| No. closes                  | 15666      |
| No. initial entries         | 15552      |
| No. reentries               | 3619       |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 15666      |
| Average n fills per day     | 55.6       |
| Mean hours stuck            | 0.433319   |
| Max hours stuck             | 126.933    |
| PNL sum                     | 225.2      |
| Profit sum                  | 225.2      |
| Loss sum                    | 0.0        |
| Fee sum                     | -10.14     |
| Biggest pos size            | 10671.0    |
| Biggest pos cost            | 171.6      |
| Volume quote                | 101439.0   |
+-----------------------------+------------+
