+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | SOLUSDT   |
| No. days                    | 687.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.566%    |
| Final balance               | 2213.26   |
| Final equity                | 2212.27   |
| Net PNL + fees              | 713.26    |
| Total gain                  | 50.49%    |
| Average daily gain          | 0.0567%   |
| DG mean std ratio           | 0.2809    |
| Price action distance mean  | 0.0119185 |
| Price action distance std   | 0.0141743 |
| Price action distance max   | 0.325394  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9755    |
| Equity/balance ratio std    | 0.001236  |
| No. fills                   | 39992     |
| No. entries                 | 20717     |
| No. closes                  | 19275     |
| No. initial entries         | 15481     |
| No. reentries               | 4522      |
| No. unstuck entries         | 714       |
| No. unstuck closes          | 311       |
| No. normal closes           | 18964     |
| Average n fills per day     | 58.2      |
| Mean hours stuck            | 0.448322  |
| Max hours stuck             | 30.6      |
| PNL sum                     | 757.4     |
| Profit sum                  | 1050.0    |
| Loss sum                    | -292.7    |
| Fee sum                     | -44.16    |
| Biggest pos size            | 118.8     |
| Biggest pos cost            | 225.5     |
| Volume quote                | 441593.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.294%    |
| Final balance               | 1836.11   |
| Final equity                | 1836.09   |
| Net PNL + fees              | 336.111   |
| Total gain                  | 24.15%    |
| Average daily gain          | 0.0298%   |
| DG mean std ratio           | 0.1005    |
| Price action distance mean  | 0.019584  |
| Price action distance std   | 0.0282174 |
| Price action distance max   | 0.38513   |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9374    |
| Equity/balance ratio std    | 0.003488  |
| No. fills                   | 30739     |
| No. entries                 | 15945     |
| No. closes                  | 14794     |
| No. initial entries         | 12783     |
| No. reentries               | 3092      |
| No. unstuck entries         | 70        |
| No. unstuck closes          | 128       |
| No. normal closes           | 14666     |
| Average n fills per day     | 44.7      |
| Mean hours stuck            | 0.570297  |
| Max hours stuck             | 88.95     |
| PNL sum                     | 362.3     |
| Profit sum                  | 601.7     |
| Loss sum                    | -239.5    |
| Fee sum                     | -26.14    |
| Biggest pos size            | 106.1     |
| Biggest pos cost            | 189.2     |
| Volume quote                | 261433.0  |
+-----------------------------+-----------+
