+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | MANAUSDT  |
| No. days                    | 503.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.198%    |
| Final balance               | 4055.76   |
| Final equity                | 4050.42   |
| Net PNL + fees              | 2555.76   |
| Total gain                  | 177.5%    |
| Average daily gain          | 0.2%      |
| DG mean std ratio           | 0.2762    |
| Price action distance mean  | 0.0127641 |
| Price action distance std   | 0.0148215 |
| Price action distance max   | 1.09165   |
| Closest bankruptcy          | 99.97%    |
| Lowest equity/balance ratio | 0.4781    |
| Equity/balance ratio std    | 0.006974  |
| No. fills                   | 21221     |
| No. entries                 | 11684     |
| No. closes                  | 9537      |
| No. initial entries         | 9319      |
| No. reentries               | 2365      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 9537      |
| Average n fills per day     | 42.1      |
| Mean hours stuck            | 0.574407  |
| Max hours stuck             | 68.7833   |
| PNL sum                     | 2663.0    |
| Profit sum                  | 2663.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -107.3    |
| Biggest pos size            | 4937.0    |
| Biggest pos cost            | 3445.0    |
| Volume quote                | 1072740.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.294%    |
| Final balance               | 1738.97   |
| Final equity                | 1734.74   |
| Net PNL + fees              | 238.967   |
| Total gain                  | 16.67%    |
| Average daily gain          | 0.0343%   |
| DG mean std ratio           | 0.03347   |
| Price action distance mean  | 0.126065  |
| Price action distance std   | 0.183102  |
| Price action distance max   | 0.717871  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.7454    |
| Equity/balance ratio std    | 0.04046   |
| No. fills                   | 32119     |
| No. entries                 | 27308     |
| No. closes                  | 4811      |
| No. initial entries         | 3684      |
| No. reentries               | 23620     |
| No. unstuck entries         | 4         |
| No. unstuck closes          | 59        |
| No. normal closes           | 4752      |
| Average n fills per day     | 63.8      |
| Mean hours stuck            | 0.614589  |
| Max hours stuck             | 476.233   |
| PNL sum                     | 250.0     |
| Profit sum                  | 287.9     |
| Loss sum                    | -37.9     |
| Fee sum                     | -11.07    |
| Biggest pos size            | 301.2     |
| Biggest pos cost            | 166.3     |
| Volume quote                | 110658.0  |
+-----------------------------+-----------+
