+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | SANDUSDT   |
| No. days                    | 554.707    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.523%     |
| Final balance               | 2005.15    |
| Final equity                | 2004.89    |
| Net PNL + fees              | 505.146    |
| Total gain                  | 36.08%     |
| Average daily gain          | 0.0525%    |
| DG mean std ratio           | 0.3349     |
| Price action distance mean  | 0.00951084 |
| Price action distance std   | 0.0106094  |
| Price action distance max   | 0.633378   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9611     |
| Equity/balance ratio std    | 0.0005975  |
| No. fills                   | 58744      |
| No. entries                 | 33569      |
| No. closes                  | 25175      |
| No. initial entries         | 22521      |
| No. reentries               | 10830      |
| No. unstuck entries         | 218        |
| No. unstuck closes          | 989        |
| No. normal closes           | 24186      |
| Average n fills per day     | 106.0      |
| Mean hours stuck            | 0.232948   |
| Max hours stuck             | 71.1667    |
| PNL sum                     | 541.2      |
| Profit sum                  | 854.1      |
| Loss sum                    | -312.9     |
| Fee sum                     | -36.08     |
| Biggest pos size            | 1809.0     |
| Biggest pos cost            | 207.8      |
| Volume quote                | 360829.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.273%     |
| Final balance               | 1744.86    |
| Final equity                | 1744.87    |
| Net PNL + fees              | 244.864    |
| Total gain                  | 17.0%      |
| Average daily gain          | 0.0274%    |
| DG mean std ratio           | 0.1839     |
| Price action distance mean  | 0.0145463  |
| Price action distance std   | 0.0207632  |
| Price action distance max   | 0.281106   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9608     |
| Equity/balance ratio std    | 0.002094   |
| No. fills                   | 25322      |
| No. entries                 | 14078      |
| No. closes                  | 11244      |
| No. initial entries         | 11192      |
| No. reentries               | 2880       |
| No. unstuck entries         | 6          |
| No. unstuck closes          | 8          |
| No. normal closes           | 11236      |
| Average n fills per day     | 45.6       |
| Mean hours stuck            | 0.527455   |
| Max hours stuck             | 102.05     |
| PNL sum                     | 255.0      |
| Profit sum                  | 256.5      |
| Loss sum                    | -1.541     |
| Fee sum                     | -10.13     |
| Biggest pos size            | 1368.0     |
| Biggest pos cost            | 178.7      |
| Volume quote                | 101296.0   |
+-----------------------------+------------+
