+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | GALAUSDT   |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 600.0      |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.443%     |
| ADG weighted per exposure      | 0.329%     |
| Final balance                  | 1700.69    |
| Final equity                   | 1700.69    |
| Net PNL + fees                 | 700.691    |
| Net Total gain                 | 70.07%     |
| Average daily gain             | 0.0886%    |
| Average daily gain weighted    | 0.0657%    |
| Loss to profit ratio           | 0.07351    |
| Price action distance mean     | 0.0116561  |
| Price action distance std      | 0.0182858  |
| Price action distance max      | 0.239691   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9613     |
| Mean of 10 worst eq/bal ratios | 0.9689     |
| Equity/balance ratio std       | 0.002339   |
| No. fills                      | 11635      |
| No. entries                    | 4584       |
| No. closes                     | 7051       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 4584       |
| No. unstuck/EMA closes         | 6444       |
| No. normal closes              | 607        |
| Average n fills per day        | 19.4       |
| Mean hours stuck               | 1.23689    |
| Max hours stuck                | 55.1       |
| PNL sum                        | 712.7      |
| Profit sum                     | 769.3      |
| Loss sum                       | -56.55     |
| Fee sum                        | -12.04     |
| Volume quote                   | 375343.0   |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.203%     |
| ADG weighted per exposure      | 0.0724%    |
| Final balance                  | 1129.39    |
| Final equity                   | 1129.39    |
| Net PNL + fees                 | 129.39     |
| Net Total gain                 | 12.94%     |
| Average daily gain             | 0.0203%    |
| Average daily gain weighted    | 0.00724%   |
| Loss to profit ratio           | 0.4449     |
| Price action distance mean     | 0.00622907 |
| Price action distance std      | 0.0056257  |
| Price action distance max      | 0.102386   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9886     |
| Mean of 10 worst eq/bal ratios | 0.9914     |
| Equity/balance ratio std       | 0.0002983  |
| No. fills                      | 29350      |
| No. entries                    | 17717      |
| No. closes                     | 11633      |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 17717      |
| No. unstuck/EMA closes         | 11421      |
| No. normal closes              | 212        |
| Average n fills per day        | 48.9       |
| Mean hours stuck               | 0.490467   |
| Max hours stuck                | 3.6        |
| PNL sum                        | 137.5      |
| Profit sum                     | 247.7      |
| Loss sum                       | -110.2     |
| Fee sum                        | -8.088     |
| Volume quote                   | 82409.8    |
+--------------------------------+------------+
