+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | CVCUSDT   |
| No. days                    | 629.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.149%    |
| Final balance               | 3835.72   |
| Final equity                | 3835.77   |
| Net PNL + fees              | 2335.72   |
| Total gain                  | 162.9%    |
| Average daily gain          | 0.153%    |
| DG mean std ratio           | 0.1659    |
| Price action distance mean  | 0.0165831 |
| Price action distance std   | 0.019594  |
| Price action distance max   | 1.11848   |
| Closest bankruptcy          | 99.99%    |
| Lowest equity/balance ratio | 0.4721    |
| Equity/balance ratio std    | 0.009697  |
| No. fills                   | 24358     |
| No. entries                 | 13240     |
| No. closes                  | 11118     |
| No. initial entries         | 10706     |
| No. reentries               | 2533      |
| No. unstuck entries         | 1         |
| No. unstuck closes          | 382       |
| No. normal closes           | 10736     |
| Average n fills per day     | 38.7      |
| Mean hours stuck            | 0.621217  |
| Max hours stuck             | 66.0833   |
| PNL sum                     | 2443.0    |
| Profit sum                  | 2472.0    |
| Loss sum                    | -28.39    |
| Fee sum                     | -107.4    |
| Biggest pos size            | 26474.0   |
| Biggest pos cost            | 3473.0    |
| Volume quote                | 1074250.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.167%    |
| Final balance               | 4298.27   |
| Final equity                | 4297.74   |
| Net PNL + fees              | 2798.27   |
| Total gain                  | 194.1%    |
| Average daily gain          | 0.289%    |
| DG mean std ratio           | 0.05206   |
| Price action distance mean  | 0.019823  |
| Price action distance std   | 0.0199642 |
| Price action distance max   | 0.365373  |
| Closest bankruptcy          | 26.92%    |
| Lowest equity/balance ratio | 0.4242    |
| Equity/balance ratio std    | 0.01802   |
| No. fills                   | 19534     |
| No. entries                 | 10511     |
| No. closes                  | 9023      |
| No. initial entries         | 8984      |
| No. reentries               | 1527      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 11        |
| No. normal closes           | 9012      |
| Average n fills per day     | 31.0      |
| Mean hours stuck            | 0.774587  |
| Max hours stuck             | 207.517   |
| PNL sum                     | 2911.0    |
| Profit sum                  | 2912.0    |
| Loss sum                    | -1.121    |
| Fee sum                     | -113.0    |
| Biggest pos size            | 16746.0   |
| Biggest pos cost            | 3612.0    |
| Volume quote                | 1130120.0 |
+-----------------------------+-----------+
