+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | SANDUSDT  |
| No. days                    | 545.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.417%    |
| Final balance               | 14547.7   |
| Final equity                | 14537.3   |
| Net PNL + fees              | 13047.7   |
| Total gain                  | 910.6%    |
| Average daily gain          | 0.432%    |
| DG mean std ratio           | 0.2516    |
| Price action distance mean  | 0.0238225 |
| Price action distance std   | 0.0326815 |
| Price action distance max   | 0.751766  |
| Closest bankruptcy          | 99.84%    |
| Lowest equity/balance ratio | 0.5718    |
| Equity/balance ratio std    | 0.01877   |
| No. fills                   | 47118     |
| No. entries                 | 29297     |
| No. closes                  | 17821     |
| No. initial entries         | 16109     |
| No. reentries               | 13188     |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 17821     |
| Average n fills per day     | 86.3      |
| Mean hours stuck            | 0.289538  |
| Max hours stuck             | 108.55    |
| PNL sum                     | 13660.0   |
| Profit sum                  | 13660.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -611.2    |
| Biggest pos size            | 21971.0   |
| Biggest pos cost            | 13030.0   |
| Volume quote                | 6112250.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.161%    |
| Final balance               | 1637.98   |
| Final equity                | 1637.98   |
| Net PNL + fees              | 137.978   |
| Total gain                  | 9.683%    |
| Average daily gain          | 0.0162%   |
| DG mean std ratio           | 0.1363    |
| Price action distance mean  | 0.0217402 |
| Price action distance std   | 0.0203043 |
| Price action distance max   | 0.199332  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9747    |
| Equity/balance ratio std    | 0.001094  |
| No. fills                   | 24859     |
| No. entries                 | 13914     |
| No. closes                  | 10945     |
| No. initial entries         | 10932     |
| No. reentries               | 2978      |
| No. unstuck entries         | 4         |
| No. unstuck closes          | 0         |
| No. normal closes           | 10945     |
| Average n fills per day     | 45.6      |
| Mean hours stuck            | 0.527763  |
| Max hours stuck             | 137.75    |
| PNL sum                     | 145.3     |
| Profit sum                  | 145.3     |
| Loss sum                    | 0.0       |
| Fee sum                     | -7.272    |
| Biggest pos size            | 1422.0    |
| Biggest pos cost            | 163.2     |
| Volume quote                | 72725.0   |
+-----------------------------+-----------+
