+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | MANAUSDT  |
| No. days                    | 496.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.329%    |
| Final balance               | 7669.02   |
| Final equity                | 7660.12   |
| Net PNL + fees              | 6169.02   |
| Total gain                  | 415.0%    |
| Average daily gain          | 0.339%    |
| DG mean std ratio           | 0.2072    |
| Price action distance mean  | 0.025584  |
| Price action distance std   | 0.0278525 |
| Price action distance max   | 1.2904    |
| Closest bankruptcy          | 99.97%    |
| Lowest equity/balance ratio | 0.4365    |
| Equity/balance ratio std    | 0.01531   |
| No. fills                   | 3636      |
| No. entries                 | 2279      |
| No. closes                  | 1357      |
| No. initial entries         | 1264      |
| No. reentries               | 1015      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1357      |
| Average n fills per day     | 7.32      |
| Mean hours stuck            | 3.29764   |
| Max hours stuck             | 162.867   |
| PNL sum                     | 6225.0    |
| Profit sum                  | 6225.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -55.92    |
| Biggest pos size            | 5495.4    |
| Biggest pos cost            | 6047.0    |
| Volume quote                | 559235.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.451%    |
| Final balance               | 1876.89   |
| Final equity                | 1876.89   |
| Net PNL + fees              | 376.891   |
| Total gain                  | 25.53%    |
| Average daily gain          | 0.0453%   |
| DG mean std ratio           | 0.2467    |
| Price action distance mean  | 0.0128358 |
| Price action distance std   | 0.0128989 |
| Price action distance max   | 0.326087  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9516    |
| Equity/balance ratio std    | 0.001263  |
| No. fills                   | 9127      |
| No. entries                 | 5011      |
| No. closes                  | 4116      |
| No. initial entries         | 3167      |
| No. reentries               | 1844      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 4116      |
| Average n fills per day     | 18.4      |
| Mean hours stuck            | 1.44234   |
| Max hours stuck             | 135.367   |
| PNL sum                     | 383.0     |
| Profit sum                  | 383.0     |
| Loss sum                    | 0.0       |
| Fee sum                     | -6.114    |
| Biggest pos size            | 308.1     |
| Biggest pos cost            | 185.8     |
| Volume quote                | 61139.0   |
+-----------------------------+-----------+
