+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | DOTUSDT   |
| No. days                    | 687.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.291%    |
| Final balance               | 11028.2   |
| Final equity                | 10979.8   |
| Net PNL + fees              | 9528.25   |
| Total gain                  | 679.6%    |
| Average daily gain          | 0.3%      |
| DG mean std ratio           | 0.2004    |
| Price action distance mean  | 0.0107273 |
| Price action distance std   | 0.0153771 |
| Price action distance max   | 0.84955   |
| Closest bankruptcy          | 99.4%     |
| Lowest equity/balance ratio | 0.5392    |
| Equity/balance ratio std    | 0.01159   |
| No. fills                   | 73039     |
| No. entries                 | 45027     |
| No. closes                  | 28012     |
| No. initial entries         | 27375     |
| No. reentries               | 17652     |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 28012     |
| Average n fills per day     | 106.0     |
| Mean hours stuck            | 0.228673  |
| Max hours stuck             | 114.2     |
| PNL sum                     | 10190.0   |
| Profit sum                  | 10190.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -665.2    |
| Biggest pos size            | 1540.3    |
| Biggest pos cost            | 10870.0   |
| Volume quote                | 6651670.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.233%    |
| Final balance               | 1760.46   |
| Final equity                | 1760.43   |
| Net PNL + fees              | 260.457   |
| Total gain                  | 17.98%    |
| Average daily gain          | 0.0232%   |
| DG mean std ratio           | 0.1136    |
| Price action distance mean  | 0.0188165 |
| Price action distance std   | 0.0183123 |
| Price action distance max   | 0.252398  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.981     |
| Equity/balance ratio std    | 0.001662  |
| No. fills                   | 26180     |
| No. entries                 | 15013     |
| No. closes                  | 11167     |
| No. initial entries         | 10734     |
| No. reentries               | 4279      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 11167     |
| Average n fills per day     | 38.1      |
| Mean hours stuck            | 0.642542  |
| Max hours stuck             | 325.383   |
| PNL sum                     | 269.7     |
| Profit sum                  | 269.7     |
| Loss sum                    | 0.0       |
| Fee sum                     | -9.244    |
| Biggest pos size            | 36.1      |
| Biggest pos cost            | 174.9     |
| Volume quote                | 92443.4   |
+-----------------------------+-----------+
