+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | BTCUSDT    |
| Passivbot mode              | clock      |
| No. days                    | 1100.0     |
| Starting balance            | 500.0      |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.423%     |
| Final balance               | 1643.79    |
| Final equity                | 1643.69    |
| Net PNL + fees              | 1143.79    |
| Total gain                  | 270.6%     |
| Average daily gain          | 0.106%     |
| Net PNL + fees              | 1143.79    |
| Loss to profit ratio        | 0.4896     |
| Price action distance mean  | 0.00566981 |
| Price action distance std   | 0.00587253 |
| Price action distance max   | 0.12279    |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9725     |
| Equity/balance ratio std    | 0.0008258  |
| No. fills                   | 62094      |
| No. entries                 | 32628      |
| No. closes                  | 29466      |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 32628      |
| No. unstuck/EMA closes      | 29289      |
| No. normal closes           | 177        |
| Average n fills per day     | 55.1       |
| Mean hours stuck            | 0.435587   |
| Max hours stuck             | 62.8333    |
| PNL sum                     | 1353.0     |
| Profit sum                  | 2651.0     |
| Loss sum                    | -1298.0    |
| Fee sum                     | -209.3     |
| Volume quote                | 1220810.0  |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.811%     |
| Final balance               | 1247.31    |
| Final equity                | 1247.06    |
| Net PNL + fees              | 747.309    |
| Total gain                  | 180.2%     |
| Average daily gain          | 0.0811%    |
| Net PNL + fees              | 747.309    |
| Loss to profit ratio        | 0.5774     |
| Price action distance mean  | 0.0104453  |
| Price action distance std   | 0.0123941  |
| Price action distance max   | 0.137971   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9825     |
| Equity/balance ratio std    | 0.001004   |
| No. fills                   | 47216      |
| No. entries                 | 24182      |
| No. closes                  | 23034      |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 24182      |
| No. unstuck/EMA closes      | 22686      |
| No. normal closes           | 348        |
| Average n fills per day     | 41.9       |
| Mean hours stuck            | 0.572818   |
| Max hours stuck             | 95.3333    |
| PNL sum                     | 901.0      |
| Profit sum                  | 2132.0     |
| Loss sum                    | -1231.0    |
| Fee sum                     | -153.7     |
| Volume quote                | 806437.0   |
+-----------------------------+------------+
