+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | DOTUSDT   |
| No. days                    | 700.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.338%    |
| Final balance               | 15969.6   |
| Final equity                | 15944.7   |
| Net PNL + fees              | 14469.6   |
| Total gain                  | 1019.0%   |
| Average daily gain          | 0.349%    |
| DG mean std ratio           | 0.2297    |
| Price action distance mean  | 0.0107432 |
| Price action distance std   | 0.0139892 |
| Price action distance max   | 0.954928  |
| Closest bankruptcy          | 99.83%    |
| Lowest equity/balance ratio | 0.5119    |
| Equity/balance ratio std    | 0.01142   |
| No. fills                   | 49813     |
| No. entries                 | 29711     |
| No. closes                  | 20102     |
| No. initial entries         | 18695     |
| No. reentries               | 11016     |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 20102     |
| Average n fills per day     | 71.1      |
| Mean hours stuck            | 0.348019  |
| Max hours stuck             | 180.367   |
| PNL sum                     | 15280.0   |
| Profit sum                  | 15280.0   |
| Loss sum                    | 0.0       |
| Fee sum                     | -812.6    |
| Biggest pos size            | 2372.9    |
| Biggest pos cost            | 15650.0   |
| Volume quote                | 8126160.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.169%    |
| Final balance               | 1688.02   |
| Final equity                | 1624.37   |
| Net PNL + fees              | 188.023   |
| Total gain                  | 12.8%     |
| Average daily gain          | 0.289%    |
| DG mean std ratio           | 0.03757   |
| Price action distance mean  | 0.634701  |
| Price action distance std   | 0.267303  |
| Price action distance max   | 0.904192  |
| Closest bankruptcy          | 7.775%    |
| Lowest equity/balance ratio | 0.07918   |
| Equity/balance ratio std    | 0.2304    |
| No. fills                   | 3807      |
| No. entries                 | 2489      |
| No. closes                  | 1318      |
| No. initial entries         | 145       |
| No. reentries               | 2344      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1318      |
| Average n fills per day     | 5.43      |
| Mean hours stuck            | 6.66811   |
| Max hours stuck             | 13745.2   |
| PNL sum                     | 192.1     |
| Profit sum                  | 192.1     |
| Loss sum                    | 0.0       |
| Fee sum                     | -4.028    |
| Biggest pos size            | 39.8      |
| Biggest pos cost            | 166.2     |
| Volume quote                | 40280.6   |
+-----------------------------+-----------+
