+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | binance   |
| Market type                 | futures   |
| Symbol                      | ATOMUSDT  |
| No. days                    | 916.492   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.116%    |
| Final balance               | 4345.62   |
| Final equity                | 4342.24   |
| Net PNL + fees              | 2845.62   |
| Total gain                  | 197.7%    |
| Average daily gain          | 0.12%     |
| DG mean std ratio           | 0.1261    |
| Price action distance mean  | 0.0206134 |
| Price action distance std   | 0.0209906 |
| Price action distance max   | 0.759533  |
| Closest bankruptcy          | 99.84%    |
| Lowest equity/balance ratio | 0.5683    |
| Equity/balance ratio std    | 0.006757  |
| No. fills                   | 30014     |
| No. entries                 | 17293     |
| No. closes                  | 12721     |
| No. initial entries         | 12142     |
| No. reentries               | 5149      |
| No. unstuck entries         | 2         |
| No. unstuck closes          | 191       |
| No. normal closes           | 12530     |
| Average n fills per day     | 32.7      |
| Mean hours stuck            | 2.09145   |
| Max hours stuck             | 133.683   |
| PNL sum                     | 2966.0    |
| Profit sum                  | 2988.0    |
| Loss sum                    | -22.05    |
| Fee sum                     | -120.4    |
| Biggest pos size            | 796.6     |
| Biggest pos cost            | 3940.0    |
| Volume quote                | 1203640.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.126%    |
| Final balance               | 4775.28   |
| Final equity                | 4762.85   |
| Net PNL + fees              | 3275.28   |
| Total gain                  | 227.2%    |
| Average daily gain          | 0.139%    |
| DG mean std ratio           | 0.08519   |
| Price action distance mean  | 0.0202794 |
| Price action distance std   | 0.0199653 |
| Price action distance max   | 0.194499  |
| Closest bankruptcy          | 59.94%    |
| Lowest equity/balance ratio | 0.7583    |
| Equity/balance ratio std    | 0.01534   |
| No. fills                   | 25174     |
| No. entries                 | 13991     |
| No. closes                  | 11183     |
| No. initial entries         | 10834     |
| No. reentries               | 3157      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 11183     |
| Average n fills per day     | 27.5      |
| Mean hours stuck            | 2.46066   |
| Max hours stuck             | 134.717   |
| PNL sum                     | 3408.0    |
| Profit sum                  | 3408.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -132.5    |
| Biggest pos size            | 751.2     |
| Biggest pos cost            | 4699.0    |
| Volume quote                | 1325230.0 |
+-----------------------------+-----------+
