+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | GALAUSDT   |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 600.0      |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.247%     |
| ADG weighted per exposure      | 0.158%     |
| Final balance                  | 1344.44    |
| Final equity                   | 1344.4     |
| Net PNL + fees                 | 344.443    |
| Net Total gain                 | 34.44%     |
| Average daily gain             | 0.0494%    |
| Average daily gain weighted    | 0.0315%    |
| Loss to profit ratio           | 0.1433     |
| Price action distance mean     | 0.0100218  |
| Price action distance std      | 0.00842186 |
| Price action distance max      | 0.145212   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.963      |
| Mean of 10 worst eq/bal ratios | 0.9802     |
| Equity/balance ratio std       | 0.0008744  |
| No. fills                      | 6075       |
| No. entries                    | 4172       |
| No. closes                     | 1903       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 4172       |
| No. unstuck/EMA closes         | 992        |
| No. normal closes              | 911        |
| Average n fills per day        | 10.1       |
| Mean hours stuck               | 2.36942    |
| Max hours stuck                | 20.3667    |
| PNL sum                        | 349.7      |
| Profit sum                     | 408.2      |
| Loss sum                       | -58.51     |
| Fee sum                        | -5.244     |
| Volume quote                   | 113999.0   |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.232%     |
| ADG weighted per exposure      | 0.246%     |
| Final balance                  | 1149.34    |
| Final equity                   | 1149.29    |
| Net PNL + fees                 | 149.34     |
| Net Total gain                 | 14.93%     |
| Average daily gain             | 0.0232%    |
| Average daily gain weighted    | 0.0246%    |
| Loss to profit ratio           | 0.003692   |
| Price action distance mean     | 0.0146666  |
| Price action distance std      | 0.019967   |
| Price action distance max      | 0.217104   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9731     |
| Mean of 10 worst eq/bal ratios | 0.9816     |
| Equity/balance ratio std       | 0.0008826  |
| No. fills                      | 4802       |
| No. entries                    | 2830       |
| No. closes                     | 1972       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 2830       |
| No. unstuck/EMA closes         | 613        |
| No. normal closes              | 1359       |
| Average n fills per day        | 8.01       |
| Mean hours stuck               | 2.99833    |
| Max hours stuck                | 51.1167    |
| PNL sum                        | 151.8      |
| Profit sum                     | 152.4      |
| Loss sum                       | -0.5625    |
| Fee sum                        | -2.484     |
| Volume quote                   | 36950.9    |
+--------------------------------+------------+
