+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | COMPUSDT  |
| Passivbot mode              | emas      |
| No. days                    | 910.0     |
| Starting balance            | 500.0     |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.2%      |
| Final balance               | 789.627   |
| Final equity                | 789.584   |
| Net PNL + fees              | 289.627   |
| Total gain                  | 59.23     |
| Average daily gain          | 0.05      |
| Net PNL + fees              | 289.627   |
| Loss to profit ratio        | 0.2491    |
| Price action distance mean  | 0.01181   |
| Price action distance std   | 0.0138075 |
| Price action distance max   | 0.350496  |
| Closest bankruptcy          | 100.0     |
| Lowest equity/balance ratio | 0.9353    |
| Equity/balance ratio std    | 0.002341  |
| No. fills                   | 10925     |
| No. entries                 | 7345      |
| No. closes                  | 3580      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 7345      |
| No. unstuck/EMA closes      | 2150      |
| No. normal closes           | 1430      |
| Average n fills per day     | 11.9      |
| Mean hours stuck            | 2.00922   |
| Max hours stuck             | 43.35     |
| PNL sum                     | 296.2     |
| Profit sum                  | 394.4     |
| Loss sum                    | -98.25    |
| Fee sum                     | -6.53     |
| Volume quote                | 136670.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.2%      |
| Final balance               | 600.198   |
| Final equity                | 600.203   |
| Net PNL + fees              | 100.198   |
| Total gain                  | 20.35     |
| Average daily gain          | 0.02      |
| Net PNL + fees              | 100.198   |
| Loss to profit ratio        | 0.1865    |
| Price action distance mean  | 0.0225516 |
| Price action distance std   | 0.027334  |
| Price action distance max   | 0.273142  |
| Closest bankruptcy          | 100.0     |
| Lowest equity/balance ratio | 0.9611    |
| Equity/balance ratio std    | 0.002056  |
| No. fills                   | 3386      |
| No. entries                 | 2086      |
| No. closes                  | 1300      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 2086      |
| No. unstuck/EMA closes      | 179       |
| No. normal closes           | 1121      |
| Average n fills per day     | 3.7       |
| Mean hours stuck            | 6.46318   |
| Max hours stuck             | 90.9833   |
| PNL sum                     | 101.8     |
| Profit sum                  | 125.1     |
| Loss sum                    | -23.33    |
| Fee sum                     | -1.565    |
| Volume quote                | 26167.0   |
+-----------------------------+-----------+
