+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | LTCUSDT   |
| Passivbot mode              | emas      |
| No. days                    | 1100.0    |
| Starting balance            | 500.0     |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.191%    |
| Final balance               | 852.657   |
| Final equity                | 852.657   |
| Net PNL + fees              | 352.657   |
| Total gain                  | 73.39     |
| Average daily gain          | 0.0478    |
| Net PNL + fees              | 352.657   |
| Loss to profit ratio        | 0.2094    |
| Price action distance mean  | 0.0117824 |
| Price action distance std   | 0.0118786 |
| Price action distance max   | 0.272734  |
| Closest bankruptcy          | 100.0     |
| Lowest equity/balance ratio | 0.9445    |
| Equity/balance ratio std    | 0.0005327 |
| No. fills                   | 6004      |
| No. entries                 | 3159      |
| No. closes                  | 2845      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 3159      |
| No. unstuck/EMA closes      | 2794      |
| No. normal closes           | 51        |
| Average n fills per day     | 5.38      |
| Mean hours stuck            | 4.45132   |
| Max hours stuck             | 150.983   |
| PNL sum                     | 366.9     |
| Profit sum                  | 464.1     |
| Loss sum                    | -97.17    |
| Fee sum                     | -14.27    |
| Volume quote                | 85397.7   |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.205%    |
| Final balance               | 628.371   |
| Final equity                | 628.371   |
| Net PNL + fees              | 128.371   |
| Total gain                  | 33.98     |
| Average daily gain          | 0.0205    |
| Net PNL + fees              | 128.371   |
| Loss to profit ratio        | 0.5288    |
| Price action distance mean  | 0.0123957 |
| Price action distance std   | 0.0120107 |
| Price action distance max   | 0.0925674 |
| Closest bankruptcy          | 100.0     |
| Lowest equity/balance ratio | 0.987     |
| Equity/balance ratio std    | 0.0004788 |
| No. fills                   | 31898     |
| No. entries                 | 16162     |
| No. closes                  | 15736     |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 16162     |
| No. unstuck/EMA closes      | 15578     |
| No. normal closes           | 158       |
| Average n fills per day     | 28.6      |
| Mean hours stuck            | 0.839276  |
| Max hours stuck             | 101.917   |
| PNL sum                     | 169.9     |
| Profit sum                  | 360.5     |
| Loss sum                    | -190.6    |
| Fee sum                     | -41.52    |
| Volume quote                | 216037.0  |
+-----------------------------+-----------+
